Id;error_L2;error_H1;norm_L2;norm_H1
0;9.6632465422756438e-11;4.3081729873486787e-07;4.6474728952111580e-04;4.8485636380837242e-05
1;2.8805700598158016e-10;1.5660865657385600e-06;1.4594143685763786e-03;1.9314875115826097e-04
2;1.8938502358359048e-10;8.8760468194064843e-07;1.0675123665517766e-03;1.7825957049370057e-04
3;2.1017211165651140e-09;8.8515399761413597e-06;3.7317509544619203e-03;2.8979478172849868e-04
4;3.2461272850538148e-09;1.2381991112775555e-05;3.5899530638928753e-03;1.4859080703605535e-04
5;4.7824763468396753e-09;1.2300633989542631e-05;4.0801186635495233e-03;1.1143136393756213e-04
6;6.6216087513088746e-10;1.8699868194251238e-06;1.2149169272110028e-03;1.4730595868929597e-04
7;2.4493582600468887e-09;7.2401889641712675e-06;2.7658032367354059e-03;5.3139545256982205e-04
8;1.0964937287173749e-09;4.0888989934575121e-06;1.6447845073246925e-03;3.2955226130062154e-04
9;3.0105519307088303e-09;6.4128967167293280e-06;3.0097787127037275e-03;3.2665274740515310e-04
10;1.8339257339840874e-09;4.2737622953788107e-06;2.4584129481005869e-03;4.3575863043091359e-04
11;3.4921899674737856e-09;8.1192957291524409e-06;3.3569049521516427e-03;2.5426148350201272e-04
12;1.3254308329255242e-09;1.6487081581339580e-06;1.6460016335471234e-03;2.0988699374719792e-04
13;7.1614392609670755e-09;1.2316210755454543e-05;4.0292957290301691e-03;1.1682087326785753e-04
14;2.1279299472512111e-09;5.4520698017714529e-06;2.7632867420602923e-03;1.9462942598973788e-04
15;1.1117213075351083e-09;2.7956803178009881e-06;1.3000781229972540e-03;6.8123239424489740e-05
16;6.6190701575706635e-09;1.4171047733097206e-05;4.3049380215669690e-03;3.7840020288732704e-04
17;1.9375506756218607e-09;4.4425118502604455e-06;2.3746569232173352e-03;3.9453299761541276e-04
18;3.5156826208798643e-09;6.4956643100629869e-06;3.0883306605059210e-03;3.6953609803974002e-04
19;4.2378767408074599e-10;1.9006510998735502e-06;1.5211254074305488e-03;8.2325482476141229e-05
20;4.6115001566903730e-11;6.3538331028191364e-07;8.5941218339432354e-04;2.3277535176319596e-05
21;1.8999911182218966e-10;1.2760706687916940e-06;7.9770088694374657e-04;3.2870911070945664e-05
22;6.3716534887801796e-09;1.4015132731446774e-05;4.0578014486342597e-03;2.0383577659293094e-04
23;2.7094630719660372e-09;1.3112139759279695e-05;3.6462663095257215e-03;1.3264369693022735e-05
24;8.9776065334323337e-10;3.3556358923447147e-06;1.5072491417911077e-03;7.0469061435638781e-05
25;2.6863023713665736e-09;7.9569224571719236e-06;2.5465184262390603e-03;1.7810117334172873e-04
26;2.1344986621580781e-09;8.4245940257323926e-06;2.7881868634253865e-03;1.1991546273708307e-03
27;1.6166210115005595e-09;5.1228804403953161e-06;2.4015187429950562e-03;1.1843065558475342e-03
28;1.6823797170783209e-09;6.5242723648070620e-06;2.4739063708698961e-03;1.4296362096619260e-03
29;2.2187711567859488e-09;5.5514227525899113e-06;2.7505555127500590e-03;8.4837829753918654e-04
30;2.2146309487420669e-09;6.0725140881129156e-06;2.6274274674033902e-03;1.0453950647815234e-03
31;3.6833095986890573e-09;1.3665263819173942e-05;3.6030398407796769e-03;1.9272934265011036e-03
32;2.6454545465004313e-09;8.6003377968972509e-06;3.2424805245757247e-03;1.1089423766332746e-03
33;1.0389627361252634e-09;2.4946588855653160e-06;1.8400351111029550e-03;4.6892483271657881e-04
34;6.6476701588659887e-10;1.7102868188095598e-06;1.1759932934771722e-03;3.1155719517332267e-04
35;4.6032732255200740e-10;2.0683359063372061e-06;1.6156848059075122e-03;3.5928504157342611e-04
36;5.0797769105988894e-10;3.6295270253557642e-06;2.0633427853225116e-03;3.0923667908376996e-04
37;4.5040824697601236e-10;1.8564100378640033e-06;1.1929541089560499e-03;3.4463623211860553e-04
38;1.3269080975685923e-09;4.1011967816425591e-06;2.2676365622640452e-03;6.1096728284522838e-04
39;3.4955241264196901e-09;1.4690684804691909e-05;4.1213928606106493e-03;1.6313983608171089e-03
40;2.1257217672613227e-09;8.1590012336435001e-06;3.2252935740980835e-03;8.8199042471740559e-04
41;9.2894228124959830e-09;2.9044840064335760e-05;6.3477189755529045e-03;2.6646863491425268e-03
42;1.4284080068615238e-09;2.3339492227385287e-06;1.6606905515947363e-03;8.2360788241183866e-04
43;4.4327024477336716e-10;7.8182696186047318e-07;5.9932299509616877e-04;2.7699620825124161e-04
44;8.3420632475886943e-10;2.5979282859722995e-06;1.6548394097181944e-03;8.5679317610539481e-04
45;7.3189448604514412e-10;2.6784458773879829e-06;1.4176166610955537e-03;7.8566314764447437e-04
46;2.9891061036320841e-09;1.1502320143658632e-05;3.9439096171816103e-03;2.1424775004140087e-03
47;4.1339905238079135e-09;1.5683952847511883e-05;4.4277185139101824e-03;1.5534732009258340e-03
48;1.4152147323718659e-09;4.1220517828169452e-06;1.9094510214003255e-03;4.7612250556375378e-04
49;9.1468725748586918e-10;5.3581947510041097e-06;2.1159621029028211e-03;3.6636491528725722e-04
50;1.6239163670200071e-09;3.0295135433511859e-06;2.1646211285977842e-03;4.1250611900282982e-04
51;4.5218722683109950e-09;1.7862428848238367e-05;4.3479519916292822e-03;1.0077827946863020e-03
52;1.1223502263998707e-09;1.8823882436640245e-06;1.5127497634747169e-03;1.0701920342914696e-03
53;1.7103807443419949e-09;2.9003286705990120e-06;1.8460584533208893e-03;1.1304701801773194e-03
54;9.0687778082178726e-09;1.5793612638539731e-05;4.4739239615320184e-03;3.0281091064770262e-03
55;3.9625329551033037e-10;5.4887420477449259e-07;6.8808921849537405e-04;5.7741904050884326e-04
56;1.2062486748496318e-09;4.6306297677235341e-06;1.4962005400266133e-03;1.5307782406894840e-03
57;4.6195059590656198e-09;1.1083109188618108e-05;3.7130381355073294e-03;3.2415887000774991e-03
58;5.9776522843334844e-09;9.2497321877432110e-06;3.4959416966469765e-03;4.8900293562562022e-03
59;1.2763282938603968e-09;5.9967580199080127e-06;2.1171038848749415e-03;2.9276609164109071e-03
60;1.0606802014393029e-09;2.0681613779445399e-06;1.3669069765377445e-03;1.6735960310030299e-03
61;1.0700509389855077e-09;3.0158717970953673e-06;1.5850680141554130e-03;1.6039085838378887e-03
62;1.9640909099234334e-09;4.9186759473611877e-06;2.4290500697997943e-03;2.1783186026504732e-03
63;1.8504622886423755e-10;3.6913216883359366e-07;6.6520472611981973e-04;8.0500115772491284e-04
64;7.2568572686555148e-10;2.4837982412565368e-06;1.7265370204661849e-03;1.8914378709559065e-03
65;3.5693721966769718e-09;1.0476563131634085e-05;3.2383485258610997e-03;4.3056211203679482e-03
66;1.3187830368416850e-09;5.2120801431090522e-06;1.9263216432421080e-03;2.3013817608475893e-03
67;2.8635471049256232e-09;5.5706023667940332e-06;2.3361875224685229e-03;2.9517510593067989e-03
68;7.1990608370309280e-09;2.4665152698476342e-05;3.3821263046783594e-03;5.3274790013522755e-03
