VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;4199;7366;3168;4006;1.8536000000000000e-02;2.3192000000000001e-02;4.7121000000000003e-02;5.4380000000000001e-03;2.3499999999999999e-04
