Id;error_L2;error_H1;norm_L2;norm_H1
0;1.0698430843290704e-10;6.4269177138869655e-07;3.4722199899438904e-04;8.8820134202366344e-04
1;3.6592349726426788e-11;1.1286969643218444e-07;3.0222158828738124e-04;8.4044165888555455e-04
2;4.6266014153845783e-11;8.0667988820739701e-07;5.2401297540424459e-04;1.2163525033710638e-03
3;8.2863608949528536e-11;4.3272614696491800e-07;4.0730603963751725e-04;1.0324192078175552e-03
4;2.8094141567203856e-10;1.4688366446087344e-06;8.2752643796541944e-04;1.9747204051289110e-03
5;5.3371884595649975e-11;3.4132071929439583e-07;5.1784516003036782e-04;1.0778340446417635e-03
6;1.7656206660279221e-10;2.4166051872587878e-06;1.0235068754979940e-03;2.0341224151073423e-03
7;3.8121415031712750e-10;2.1833485896844089e-06;1.3022148201870286e-03;2.4273626794323261e-03
8;1.2879558868779770e-10;6.7867727516095617e-07;6.9383113615592920e-04;1.4165707609761157e-03
9;2.7310828254420820e-10;1.6308963449004191e-06;1.0867514261180776e-03;2.4792417250974587e-03
10;3.2098405453761235e-11;1.4892131459380817e-07;4.2033967326733093e-04;8.3709315982601117e-04
11;1.7592295804211806e-10;7.6416190772949094e-07;7.1974981255941829e-04;1.3124596088650332e-03
12;1.4346022891788447e-10;7.9481560809601772e-07;7.0765285485279729e-04;1.1417786579994687e-03
13;6.2381131357417591e-11;4.0175427843668653e-07;5.3540862140081667e-04;8.2282491206590652e-04
14;7.4022073075252247e-11;7.6212472326991486e-07;7.2492494643946440e-04;1.2212637095207711e-03
15;4.3077335613894980e-10;2.8883333136904254e-06;1.2569569732811885e-03;2.5586969640316857e-03
16;2.0408990412720617e-10;1.1293733830810759e-06;9.7997017581919008e-04;1.7229065904114460e-03
17;3.4598628663723615e-11;2.4782825026681741e-07;2.9017644672416434e-04;4.7824470969071999e-04
18;4.4772504758449720e-10;2.4376227168398556e-06;1.7358493283685459e-03;2.2675931480997881e-03
19;3.8430637856898394e-10;1.5362906459507092e-06;1.2656822880877552e-03;1.9372967934179275e-03
20;9.5282040186696261e-11;7.9619443878976657e-07;8.7826030657307710e-04;1.2331534415074841e-03
21;1.2287572642038184e-10;6.7447826055704368e-07;9.1682531559493475e-04;1.3923293296434405e-03
22;2.8917724862772559e-10;2.0031776919490485e-06;1.3473051321997761e-03;1.2736574716946665e-03
23;5.3689864677127094e-10;3.4283722537197113e-06;2.0073962417453740e-03;1.5361589736373053e-03
24;3.0752020054703413e-10;2.3754258744100561e-06;1.8251513910352707e-03;1.6699809619872342e-03
25;2.7251679604918394e-10;1.1152819648124782e-06;1.1747569441453117e-03;1.3736535575769396e-03
26;1.1057545062087307e-10;2.2696145601453596e-07;4.4955081165129425e-04;5.4572402746556252e-04
27;1.0621000141186982e-10;5.8767060562620054e-07;5.7616758941407163e-04;6.0030153556315147e-04
28;4.3819399846451574e-10;2.7030649624589044e-06;1.4360482586886260e-03;1.7602496826911844e-03
29;4.2685768266268009e-10;2.8315591209064553e-06;1.7346293736397941e-03;2.0386358686600736e-03
30;1.2353988135466568e-10;5.0143528077540038e-07;7.3269117630612784e-04;6.9982798485090968e-04
31;2.3329017778490400e-10;9.8940059028091554e-07;1.0836923651168114e-03;1.8313424937368998e-03
32;1.4101441830573194e-09;7.7805152479741271e-06;2.9103367303233824e-03;4.0099279908175052e-03
33;3.0741328428330174e-10;1.4270181160125815e-06;1.4291537666121174e-03;1.9886711749285174e-03
34;5.0956085578883627e-10;2.4824562821292589e-06;1.7934803059519114e-03;3.0425638089981340e-03
35;4.0579518335238864e-11;4.5878254570977708e-07;3.5065763782731287e-04;1.5104449742394980e-03
36;8.6620471247302628e-11;1.0061952506392771e-06;6.0079692959323638e-04;2.7701207445048710e-03
37;5.9995997939084290e-11;4.5598945720406716e-07;3.6550670877264098e-04;1.6446272830734155e-03
38;9.6371573793959484e-11;4.5380974589594485e-07;6.3300991828659392e-04;3.0129270827437458e-03
39;3.7527889128144786e-11;2.3148197383582129e-07;4.4977541333368918e-04;1.8923947076841608e-03
40;9.6760652181467825e-11;7.5388397054291400e-07;5.3436975543775676e-04;2.6907530869155248e-03
41;4.5532242328937565e-11;7.2451672335237831e-07;2.6407931833199246e-04;9.1904405941428333e-04
42;2.5529750498067136e-10;1.6339173709305748e-06;1.1295752816236604e-03;3.8031801739936604e-03
43;9.1230280401868832e-11;7.4091522406747595e-07;4.2884115584900857e-04;1.6712477458825771e-03
44;5.5818442224871757e-11;3.7163588660091134e-07;4.3146918956741306e-04;1.3375202637279709e-03
45;2.9091443060183414e-10;3.2624155220409554e-06;8.2525107471877364e-04;3.3296714638779475e-03
46;2.6314723437572530e-10;2.0292886062975171e-06;1.1882890522546795e-03;4.4847706475389017e-03
47;1.2995648696605226e-13;9.5219375601816695e-08;1.5835580651333837e-04;1.7382414239659758e-03
48;1.7178832346383225e-10;3.9139876767772466e-06;1.0884523642816859e-03;1.0521112978290047e-02
49;6.6798593873077375e-11;1.2459806369372192e-06;5.9613641557562029e-04;5.3598553792133146e-03
50;3.3113017973694325e-11;1.6111623329290474e-06;7.0380455010225871e-04;7.9532621997113265e-03
51;2.9238253015526014e-13;9.5120265497637365e-08;1.8017895366889052e-04;2.2443733059521360e-03
52;1.1235703041597788e-10;1.7973654469478912e-06;1.0697693891097196e-03;6.0100381361366303e-03
53;1.5219808771445711e-10;1.6093937143778363e-06;8.7883133603795772e-04;4.9152632007095996e-03
54;5.5297382591113761e-11;5.4186674835916074e-07;4.2797299929298526e-04;2.4779528328201699e-03
55;6.4111135455002045e-11;1.2377541191042559e-06;7.0783405773429484e-04;5.0317978006646311e-03
56;4.8913189868912393e-11;7.8438664309373362e-07;5.8464199792838457e-04;4.3399397973685801e-03
57;4.9813621567992560e-11;7.1680547017321115e-07;5.9293828559018669e-04;4.0767289649921400e-03
58;4.8269007656556252e-11;6.3926587167005265e-07;4.8508441264106373e-04;3.3982294838517920e-03
59;6.0893669703014147e-11;5.6836571148841323e-07;3.6386886338311272e-04;2.8348282555499061e-03
60;1.1301841507900165e-10;1.7475552485551421e-06;5.8329430992432464e-04;4.5107488376788206e-03
61;6.9058794131535205e-12;3.7206104662201816e-07;2.5866977134301756e-04;3.1122578667983612e-03
62;3.8224176226097935e-11;8.7810180602931729e-07;5.2857789252930320e-04;4.7672412128543220e-03
63;2.3229003254039785e-13;8.5512749839620743e-08;1.0827951251368389e-04;1.1624306021119318e-03
64;1.8869229047207974e-10;3.0447667354942346e-06;8.6348588295169677e-04;6.7716592857443910e-03
65;1.4193039429661301e-10;1.0159938009201273e-06;4.7656790612290865e-04;3.9020995117136567e-03
