VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;3168;4006;7.9292490000000049e-02;9.1669114665009926e-04;8.2283747225787046e-02;2.4593033566460143e-03;1.5715358845239389e+00;2.3819960689480317e+00;2.0988684123523553e+00;21642;9.2563851763033214e-14
