VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;204;489;2.0522540389118701e-01;8.9251690853480985e-03;2.7449639939972953e-01;1.9958115506822693e-02;1.5645972133411550e+00;2.3467639248249297e+00;2.0946764338870274e+00;3900;1.1660443096644451e+01
