VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;773;1168;396;693;3.5890000000000002e-03;3.3939999999999999e-03;8.2710000000000006e-03;1.0189999999999999e-03;4.3000000000000002e-05
