Id;error_L2;error_H1;norm_L2;norm_H1
0;6.3255125143526623e-06;1.8318952586442547e-03;9.1269606535424753e-03;8.8810026803441758e-03
1;5.5518078000762214e-06;3.4824522346264940e-03;1.0045795196777840e-02;8.4712689476925500e-03
2;5.0889126356175265e-07;1.2656104022773988e-03;5.7767409112608982e-03;6.7961542683757934e-03
3;3.7898820975885080e-06;1.6237650636276000e-03;5.8949074754225932e-03;8.4229617066112084e-03
4;3.5387641109316527e-06;6.6378258631804741e-04;3.9547295513550343e-03;2.1517486311759558e-02
5;1.0383358304075556e-05;7.5810063849405399e-03;2.3477133906743955e-02;5.0643749250167569e-02
6;2.2962852204707713e-06;8.0345650705081916e-05;2.6025996080994416e-03;9.5104945511092324e-03
7;7.2389131389313113e-06;6.9382990213164811e-04;7.5081053316282606e-03;1.4334884332266682e-02
8;5.7342735743850641e-06;1.2699119522281803e-02;3.0707416757881214e-02;1.9846440847066094e-01
9;3.2693269409140359e-06;1.5564721356439780e-03;6.6925574719465426e-03;8.0949013871822201e-03
10;2.8446435892663917e-06;9.4061852914404190e-05;2.9637298942401147e-03;7.2290773164057527e-03
11;7.5140881725128340e-06;2.0348658887768355e-04;8.3918110070221527e-03;1.6661070218301446e-02
12;4.0969972519151697e-05;3.9359339229721214e-03;3.9135386441142478e-02;7.8031569320907171e-02
13;1.5518727812135213e-06;3.6808600201416204e-03;3.8351255633128925e-02;2.8803438216703370e-01
14;2.8748674766536608e-06;9.2573655670183494e-05;5.6412193438049830e-03;1.5397379097839448e-02
15;2.7265002554500293e-06;1.9536071508328019e-04;4.0368922631472820e-03;2.8277167125839851e-02
16;3.7196819682673939e-06;7.1412023983724146e-05;7.1092907510772541e-03;1.7215146310601906e-02
17;1.7706494219926524e-06;1.9044904865809259e-04;4.0819210839081093e-03;4.3894519403817516e-03
18;3.4204813460806223e-06;3.1264119998373785e-04;6.4802107497824741e-03;5.0500371085026525e-03
19;2.6973526021258458e-06;1.6012297735307492e-04;4.9380348408411623e-03;5.2400767134812244e-03
20;2.0403938069794735e-06;2.3622359843102270e-04;4.0866061342336385e-03;2.6647006311904906e-02
21;6.0380592791551688e-06;6.4154571018205215e-04;8.8983496410031289e-03;5.2216903536042754e-03
22;2.4945820452429381e-06;5.7630466338151135e-05;5.8014611164019306e-03;8.8016985546108782e-03
23;4.0952349917689735e-06;1.9106212216624937e-04;7.8934337649083797e-03;2.8622967850770358e-03
24;2.9307370771895375e-06;1.7440935468672377e-04;6.6500622217232908e-03;1.7202513385820632e-02
25;2.6478073429839364e-06;1.5742370532060220e-04;3.7473354495656946e-03;6.5842945515500045e-03
26;3.2530409134957147e-06;1.4503033365423072e-02;3.0644501688179563e-02;1.9316150853201808e-01
27;5.3208706596232771e-06;2.4070631484636088e-04;1.0772568172275201e-02;8.1435887032204057e-03
28;1.3208712105712121e-05;7.0165017706677536e-04;1.9367029076504793e-02;9.3051343855832094e-02
29;5.3341480723764306e-05;4.4670757741426962e-03;4.5204761745095259e-02;7.9293698227869872e-02
30;2.2830256782335012e-05;1.0171789104505803e-03;2.0088677160410410e-02;1.4422446906403884e-02
31;8.8750186694502874e-06;3.1694230828357072e-04;9.9882630803061166e-03;4.4615679716783650e-03
32;7.4892902700971505e-06;6.0636685393498728e-04;1.3370944215306279e-02;7.6750380182450464e-03
33;8.8361028749739812e-06;3.4676744541786600e-04;1.2132611495640783e-02;4.2007545562070311e-03
34;2.8671855131487485e-05;3.7652223803610416e-03;2.5640193945856517e-02;5.5700941050259870e-02
35;1.0507494512925302e-05;3.1093993452300278e-03;1.2305442728422227e-02;1.7170952494139909e-02
36;2.6750715276202993e-06;1.7692497465114964e-03;6.7469273844595109e-03;2.1215964140352317e-02
37;1.3502083531300824e-05;6.7705926389603063e-03;1.9457603854384047e-02;1.9152019395295303e-02
38;1.1813298570669360e-05;5.3040897594905866e-04;1.2350856577201471e-02;2.4723482133757031e-02
39;6.0210328434100447e-06;2.1422317087740141e-04;9.1611859314039753e-03;1.2466269065110051e-02
40;5.2204846920914645e-06;1.9449903069305749e-04;6.1195591301364538e-03;1.4148150963314697e-02
41;2.7768918399687126e-05;1.7110417278858128e-03;3.0315429840626195e-02;5.1430621365228316e-02
42;6.7911328823003712e-06;4.2524337973742542e-03;1.5741488348369082e-02;5.4484213577839648e-02
43;8.6544877665310759e-06;2.7628524222031794e-04;1.2386071900521215e-02;3.3865631785453066e-03
44;1.2833533877610202e-05;6.8081167173718055e-03;3.2388288817848533e-02;2.0287817558681923e-01
45;1.3326629433077756e-05;3.4826940451056096e-04;1.8811068974844615e-02;1.0260988913968750e-02
46;5.9823443393411725e-06;7.7678232082100144e-05;8.9622418279921828e-03;4.2720477821687431e-03
47;6.4726487506902451e-06;3.0945937614629385e-04;6.6765590220986817e-03;9.9434213284722711e-03
48;7.4029636110963741e-06;2.8136776333257741e-04;7.8020756719656770e-03;6.9393801621784766e-03
49;6.5242543626929007e-06;3.7008451903637108e-04;7.5053612873602800e-03;7.4338804414117304e-03
50;3.8966504806371766e-06;5.0583754627023209e-05;5.8132342464192206e-03;1.5869118232439423e-03
51;7.6099207893176938e-06;1.8088484799725111e-04;1.3537625754039839e-02;6.7080444904619035e-03
52;5.8611616017782715e-06;1.6866528115579333e-04;4.7227327732791693e-03;1.5926426021367776e-02
53;6.6607813146646096e-06;1.7409666766987213e-04;5.6436884439822407e-03;1.1181954766563452e-02
54;4.8809451284909398e-06;1.9897689707522830e-04;5.6646885506932473e-03;2.1667913004611496e-02
55;4.8887879951871361e-06;3.9482932704842466e-04;4.1624034813505309e-03;1.7144579838549914e-02
56;4.8545869011838509e-06;1.2331507615875913e-04;8.5872276888182102e-03;2.9924296583568018e-03
57;5.2418643288216244e-06;3.4450891237827316e-03;1.2548422050314251e-02;6.5835285728926080e-02
58;1.3964829296015421e-05;3.1911738756302491e-04;1.5468693812567658e-02;9.2598582246559893e-03
59;2.4604842442712212e-06;2.0736230704752651e-04;7.2180040803630817e-03;1.6821957389369577e-02
60;2.9191469982766279e-05;1.8117833803407393e-03;2.1573293289938719e-02;4.0705740771397152e-02
61;7.1589938881177158e-06;4.3038004218832023e-04;6.3362521863854424e-03;1.1311002380076369e-02
62;1.7231424805967589e-06;1.3471401102420249e-04;4.0783762663204812e-03;2.8148377442313542e-02
63;1.9936986223576112e-05;4.9415059118265378e-04;1.8536707802644301e-02;1.2030383396824761e-02
64;1.2093878216322338e-05;3.2062568790180290e-04;1.0407616166769594e-02;8.4383882370627598e-03
65;1.2795183520358576e-05;1.8527242552850696e-04;1.0245976655965312e-02;8.3399363770146808e-03
66;1.9621746836155988e-05;9.7959716421947072e-04;1.9574888589626051e-02;1.2891695760063930e-02
67;1.3953233719307108e-05;2.3400841076665340e-04;1.4015110823054852e-02;7.8633369972787286e-03
68;8.7147537562248368e-06;1.9340215057696170e-04;1.2134910456226588e-02;5.0195470029592197e-03
69;1.8184386592522180e-06;2.4598120109798472e-04;4.2067756951274940e-03;1.4651581771008559e-02
70;9.8978705882213959e-07;7.8284052983867454e-05;2.7220472136266303e-03;9.1522798615663401e-03
71;1.2979786670183706e-06;2.1800260728557647e-03;8.4436092183095557e-03;1.3680046319655990e-02
72;3.3787225419556207e-06;2.4403002985546427e-04;4.7835211907851592e-03;1.1666031950459966e-02
73;5.5450330039885813e-07;1.1159191978856002e-03;2.4389383538331523e-03;1.6562699630476205e-03
74;9.7224658004511477e-06;5.2943463666366647e-03;1.5023233818595536e-02;1.6409138129503315e-02
75;1.0129281221830739e-05;5.3624348303029819e-03;1.5048289821710787e-02;1.6229971452765859e-02
76;2.2855161419130786e-06;2.7161035411267303e-04;5.2441942351568165e-03;3.8561774612939810e-02
77;2.9050225931735419e-05;1.3459264029124578e-03;2.3641576445883473e-02;3.9846697870097605e-02
78;1.9392709384238966e-05;4.2613873969996844e-04;1.8503496754732725e-02;1.3319261494357875e-02
79;6.9110172392357775e-06;1.7154020602466524e-04;1.0659397263978486e-02;6.2628312959992875e-03
80;2.6837987566577269e-05;3.2506314004232231e-03;1.9839603513199904e-02;4.1031254737870490e-02
81;2.0554702042719856e-06;1.3587218232410090e-03;5.2518098334254663e-03;1.8127779576486945e-02
82;8.0325573712619242e-06;4.5055515341831597e-04;9.5691316192771467e-03;3.9721991787915044e-02
