VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;124;94;1.0000000000000000e+00;5.1869403105740487e-02;5.9144903907263302e-01;6.7791824710976556e-02;1.5310048930757172e+00;2.2306767691900364e+00;1.9803806125630652e+00;798;1.8309009555929968e-14
