VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;73;170;98;68;5.6800000000000004e-04;3.4299999999999999e-04;1.9189999999999999e-03;7.8999999999999996e-05;1.0000000000000001e-05
