VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;98;68;1.0000000000000000e+00;5.4490231934072528e-02;6.1970220651474683e-01;6.2996955331139359e-02;1.5285846470867237e+00;2.2213039090251896e+00;1.9899918026039898e+00;482;1.2410157915792411e-14
