Id;error_L2;error_H1;norm_L2;norm_H1
0;5.0900251974275638e-06;1.5953868448938713e-03;5.9397713241074396e-03;1.4365789439708032e-02
1;1.5464768741295379e-05;1.6487533852850164e-02;2.9554158284301236e-02;2.1185631834329831e-02
2;2.8011256736040264e-06;5.6033090459571119e-05;2.5863978996397870e-03;9.0297237355910082e-03
3;8.3743948881537567e-06;4.4039542872851408e-03;1.7041092631881746e-02;5.6214368893383937e-02
4;5.4069299230848491e-06;1.2768831511279107e-02;3.0738462718176245e-02;2.0110478990702479e-01
5;1.9769268708966841e-05;4.9627982478114528e-03;1.9724518510834239e-02;3.1941292637342578e-02
6;7.9626724734654755e-06;2.5496192213354769e-04;8.3808667569201557e-03;1.8756262274368149e-02
7;2.2588460732434106e-06;2.4075590638617469e-04;3.7637939294105421e-03;6.8378191112436690e-03
8;3.4644312658840449e-06;2.8529864264651156e-05;2.9444346815880058e-03;7.7766756091900242e-03
9;7.5600859551540602e-05;5.6012012449868668e-03;3.5248451276930291e-02;7.2599835961662931e-02
10;1.5925669895064637e-06;3.6464610299241605e-03;3.8344484116691467e-02;2.8708070081480053e-01
11;2.6439750094495071e-06;1.8493039470154280e-04;4.0398814350967429e-03;2.7770555019666049e-02
12;2.9952311406664485e-06;5.8767424594544096e-05;4.4486696664863493e-03;1.1725926765064799e-02
13;3.4268970606821937e-06;9.6733123902584858e-05;5.0483078183015716e-03;6.3162859674460083e-03
14;2.9760861654660412e-06;5.1394451007670063e-05;5.0593624674939849e-03;8.0081220381601394e-03
15;2.1309949718023952e-06;2.4813263301570889e-04;4.0826963590565712e-03;2.6359343500041172e-02
16;3.3568261102931054e-06;3.4972992685398532e-05;4.9731833428488456e-03;1.2049253275294016e-02
17;1.4635498850227137e-06;2.8577610659149042e-04;4.0978863060109529e-03;3.9168660789543185e-03
18;2.8279054556821597e-06;8.7648789255413017e-05;4.6875844956684263e-03;1.2033890689222176e-02
19;3.4018970098645945e-06;1.4330124573967300e-02;3.0606390696388500e-02;1.8998053266500359e-01
20;3.5291676336503229e-06;2.3443651760432079e-04;5.7071452476612564e-03;4.5591237792582092e-03
21;1.2528167189544608e-05;6.9730211234767742e-03;3.2411748000160279e-02;2.0697238203654944e-01
22;3.2680847899586662e-05;2.0029811178198121e-03;2.2175440135917379e-02;1.9378496764238154e-02
23;7.2799032546720641e-05;1.2279558845351091e-02;4.0657455900785698e-02;6.2634732344490532e-02
24;4.1353949534932123e-05;2.7319786353132525e-03;2.5604992512795962e-02;5.0881439183532995e-02
25;1.0642532823024675e-05;4.3449267456312007e-03;1.4371007871671317e-02;1.7994725185777778e-02
26;2.1348053926053829e-06;1.5950028182078035e-03;5.6190989787597463e-03;1.5894272309562800e-02
27;1.5666700494742963e-05;1.0645832488352333e-03;1.5307193310062354e-02;3.0753108348809278e-02
28;1.1321843600311794e-05;5.3196370845059295e-03;1.6131611528731379e-02;1.8245610940798036e-02
29;3.0282429731805739e-05;5.5718650336850223e-03;2.0613085416476405e-02;3.6352723963633662e-02
30;7.2199296368498777e-06;5.3283871726181363e-03;1.8140020737673308e-02;7.8334909378485779e-02
31;8.3450868005146999e-06;8.8111067049891545e-04;1.4622199425736018e-02;6.0183970420383016e-03
32;4.0550197985161338e-06;6.4760284374436262e-04;9.3396162397824441e-03;6.0833352910687991e-02
33;3.7212248463822876e-05;1.0251289428856829e-03;2.9378535109282941e-02;9.4794349605247224e-03
34;8.8361923988640930e-06;3.7021098932477086e-04;1.2263040134059737e-02;6.8652689866337919e-03
35;2.8193275780439891e-06;5.7868077749067041e-05;6.0233796060548961e-03;2.7685816910481332e-03
36;1.5580381036185009e-05;6.1033543868749252e-04;1.8920910218611496e-02;5.0658235793166594e-03
37;1.8181459226866950e-05;5.2524913477443509e-04;1.7207592292011020e-02;2.5109291206144843e-02
38;1.2426593894584984e-05;6.7817344483899356e-04;1.5716085917211870e-02;1.8605814774871558e-02
39;1.0811808406958903e-05;2.7108155812745045e-04;1.2565240992591986e-02;7.6957015247205354e-03
40;3.3184929458094094e-05;1.2804550497189772e-03;2.7494632629442350e-02;5.1071990655159284e-03
41;7.4317637346008713e-06;3.2391867862966860e-04;8.8446503251991531e-03;2.5525069825360458e-02
42;2.3069531455666715e-05;1.2760855633878292e-03;2.2524229985464415e-02;5.5010983908851145e-03
43;6.4680758726932131e-06;5.9334648291699461e-04;1.0730017236312141e-02;6.7982141073152456e-03
44;1.3885809329497243e-05;4.8305334511776081e-04;1.3581218816675875e-02;5.6451639406132820e-02
45;1.9661834078699889e-05;5.8311825942562279e-04;2.0869504913443779e-02;1.3468589174707198e-02
46;2.6334501808350571e-06;8.4436988841046578e-05;5.0005383483465301e-03;1.1640072902598241e-02
47;2.0464456350580832e-06;2.3904779909352477e-04;4.1958342405746061e-03;1.4687421304458423e-02
48;1.8930080254708192e-06;1.4697510969545320e-04;4.0705651980653913e-03;2.7780275370879352e-02
49;1.2819742791287251e-05;2.7480959579560626e-04;1.1269492287957509e-02;9.5485070358194944e-03
50;7.1806745514928565e-06;2.9339754134340986e-04;6.3360871918740746e-03;1.0592928420285535e-02
51;1.4999176439104541e-05;6.3236732037167710e-04;1.7775640019417137e-02;1.5331618515880996e-02
52;3.6750558159947759e-06;2.4182465541943337e-04;4.7722712458173836e-03;1.1684034942776807e-02
53;1.3087027728671146e-05;2.4819254202707584e-04;1.1449763246613443e-02;9.5564195192225088e-03
54;2.8860929619863061e-05;1.6117334263383181e-03;2.1580814636688171e-02;4.1033174021126814e-02
55;4.7737019857444116e-08;1.9871097757042407e-05;5.6986931641697354e-04;2.0335530631891900e-03
56;9.5007640210065751e-06;5.5451091724632176e-03;1.5019418922126672e-02;1.5681626370257384e-02
