Id;error_L2;error_H1;norm_L2;norm_H1
0;3.4828837407888943e-04;1.3711689201571550e-01;9.0794875876942599e-02;2.1558605789927104e-01
1;1.2622675618448949e-03;1.0003594186902497e-01;2.6776744099844674e-01;1.8058294429289717e-01
2;3.4436790838454244e-04;4.4256206154592456e-02;1.5763357734207220e-01;4.5304141916868540e-01
3;2.9416722881432547e-04;1.0801804112786714e-01;1.2209262493414316e-01;2.4440970557372704e-01
4;5.5884386902168789e-04;1.0100248225083472e-01;1.4751596458022437e-01;3.6657526743914415e-01
5;3.7663722738409146e-04;2.5658697730695366e-02;1.3485886628677932e-01;1.2654652103114949e-01
6;3.9421696789357385e-04;6.0102751291085860e-02;1.5604154881052634e-01;5.8549028311719153e-01
7;6.0348004226063899e-03;3.6183725969791880e-01;3.9744092617062476e-01;1.9106750018060892e-01
8;1.2632290988932248e-03;1.0110045776906837e-01;1.6814210413787406e-01;2.1497114448698609e-01
9;9.8430188302987766e-04;6.9587806153594584e-02;1.8246504714146017e-01;4.0585846400146797e-01
10;1.8343640716401086e-03;8.7159107969031938e-02;2.4943317605961618e-01;2.2025271285372552e-01
11;5.6651318712980345e-04;5.4366831263192202e-02;9.4193026378998290e-02;2.4112479592808639e-01
