TotProc Type Time
1 CreateMesh 9.90000000e-04
1 SetVariables 1.30000000e-05
1 ComputeGeometricProperties 1.26400000e-03
1 CreateVEMSpace 3.27000000e-04
1 AssembleSystem 3.31100000e-03
1 ComputeVEMPerformance 1.58230000e-02
1 Factorize 2.14000000e-04
1 Solve 1.90000000e-05
1 ComputeErrors 1.13580000e-02
1 ExportSolution 1.67500000e-02
