Id;error_L2;error_H1;norm_L2;norm_H1
0;2.4015893923153487e-06;3.0375635773389853e-03;2.0549990820876805e-02;7.9166179268565118e-02
1;1.4372004513835213e-06;1.9388933294685433e-03;1.8748209190393075e-02;8.8349255219449224e-02
2;2.5286383303550666e-06;2.0690139148955037e-03;3.4153960627457944e-02;6.1693641131408988e-02
3;2.0653271344061445e-07;8.0142959362083737e-04;9.4467299924964904e-03;2.0817245676293231e-02
4;1.2047319629123500e-06;1.4278613663645926e-03;1.3385773427530837e-02;4.7481189858745526e-02
5;8.2402829288044130e-07;1.5935418483542700e-03;1.1190764442102466e-02;2.6666308325775843e-02
6;3.2577678307395723e-07;2.0068661561720323e-03;8.2809788664798857e-03;6.3293788040193763e-03
7;3.6978042537780113e-06;5.7671628975212814e-03;2.1697215402136129e-02;3.3239612840591501e-02
8;7.7181639319291390e-06;1.9887114884186612e-03;4.5883256686736464e-02;7.5372227922542223e-02
9;2.1618795929134548e-06;1.2182635527738079e-03;1.8052370078345956e-02;1.8654035747363417e-03
10;1.1097633807856993e-05;3.3491368561688046e-03;6.0152264813157760e-02;1.7052840135358377e-02
11;2.4946778528404448e-05;5.4366827409801123e-03;8.2455210857295569e-02;2.6321714655072270e-02
12;6.5070995468092999e-06;2.1060357842486105e-03;4.2877187107506196e-02;6.7953852849805707e-02
13;3.6896431597627453e-06;1.7461847714864813e-03;2.2124823456419807e-02;4.2060871455259732e-02
14;9.0765020389413664e-06;3.3075125585580712e-03;4.0739542067246642e-02;1.4790652134636001e-01
15;9.0530852229251635e-08;1.8812353429718850e-04;1.5774138973369323e-02;1.5624240287096960e-01
16;1.5916185225627113e-06;7.4094106105911410e-04;2.0384191502105978e-02;1.1860800012578793e-01
17;7.0025767867027214e-06;2.6940302951600084e-03;3.1879404724389576e-02;6.1560542585134922e-02
18;5.7256937371546738e-08;2.8728032466232860e-04;6.4898953338224817e-03;4.1494912697816466e-02
19;3.1463802991419516e-07;8.3839644075949231e-04;1.2363761869256808e-02;6.2877027717634495e-02
20;1.8563338016534089e-07;3.7901075621376857e-04;9.8258440400717986e-03;4.7407032003009233e-02
21;4.6128937212025382e-07;6.3097061241037112e-04;1.0929260772791737e-02;6.8258996396519611e-02
22;1.1385145203329953e-06;1.0108552887148608e-03;1.9707431331694943e-02;1.4109635310882793e-01
23;4.4897932721661912e-06;1.7737910775219713e-03;3.9335831583719644e-02;9.4634615479491827e-02
24;2.5884856011773222e-06;7.3257771051787922e-04;2.5360214120213304e-02;2.4250860787633260e-02
25;2.5979338491219977e-06;7.4336901452844942e-04;2.8015742788702818e-02;3.4317193861826550e-02
26;6.2564111685279516e-07;1.9886144768001953e-03;1.0374503979211544e-02;6.2379604153071323e-03
27;4.3795165462128734e-08;4.0396260527884257e-04;4.0305628463736401e-03;5.5962364059706591e-03
28;1.1720589415700638e-06;2.0941683308503237e-03;1.4960402341428772e-02;4.3357355064991686e-02
29;2.3756541221751362e-07;9.6565736761066476e-04;8.7554554569153724e-03;2.3607438348947636e-02
30;2.2090113278272518e-06;3.9442959530078744e-03;1.9896037845337868e-02;6.3202046305993104e-02
31;1.1455540928084214e-06;1.0766695245304715e-03;1.5188636640354511e-02;2.7234874341677567e-02
32;7.1371909151053576e-06;4.8046485101870384e-03;3.6825372737637758e-02;7.4958628118213078e-02
