TotProc Type Time
1 CreateMesh 8.65000000e-04
1 SetVariables 1.40000000e-05
1 ComputeGeometricProperties 1.27600000e-03
1 CreateVEMSpace 3.06000000e-04
1 AssembleSystem 2.66000000e-03
1 ComputeVEMPerformance 1.11510000e-02
1 Factorize 2.12000000e-04
1 Solve 1.10000000e-05
1 ComputeErrors 7.86600000e-03
1 ExportSolution 1.48210000e-02
