TotProc Type Time
1 CreateMesh 7.18000000e-04
1 SetVariables 1.40000000e-05
1 ComputeGeometricProperties 3.96000000e-04
1 CreateVEMSpace 1.51000000e-04
1 AssembleSystem 1.51500000e-03
1 ComputeVEMPerformance 1.01740000e-02
1 Factorize 8.90000000e-05
1 Solve 8.00000000e-06
1 ComputeErrors 7.28300000e-03
1 ExportSolution 1.06170000e-02
