Id;error_L2;error_H1;norm_L2;norm_H1
0;1.4049649270355233e-06;3.4253529111438345e-04;2.6023573586722516e-03;2.0844682103805428e-03
1;1.1217489993173322e-06;5.3303419834230454e-04;2.6873761421049099e-03;2.4771614102279665e-03
2;1.6570564091356705e-07;7.8803886927305146e-04;1.5949129095817738e-03;1.2148397135181219e-03
3;3.3796098258537433e-06;2.3390257882376785e-03;5.8789805167769830e-03;6.1790250687622193e-03
4;3.3092434169658817e-07;3.7625528405442867e-04;1.7684358174055721e-03;1.9865931908269242e-03
5;1.1798876301640255e-06;9.9765625319098573e-04;2.7823218008875793e-03;2.5742693182978535e-03
6;1.3590343866542718e-06;1.4286154032639698e-03;2.8792123336993545e-03;2.4969983678498316e-03
7;7.0059597632912633e-07;4.2199618318299097e-04;1.8613744925699131e-03;2.1134399667337555e-03
8;1.5635694613067674e-06;1.6903405199464559e-03;2.9729605115109393e-03;2.3853222075969501e-03
9;5.4495266142811599e-08;4.3961862869921646e-04;1.6779499226655065e-03;1.7281322972642695e-03
10;1.3564651932049099e-06;5.2241758159196302e-04;2.0423644213823410e-03;2.3810994236241447e-03
11;1.7355312608968542e-06;1.7256998694970115e-03;3.0598961836386610e-03;2.3895849800593069e-03
12;9.1703427099111715e-07;4.8341140165950090e-04;1.1532430949954876e-03;7.1270437475096215e-03
13;1.6598784542375033e-06;5.2876856305414887e-04;2.1238509874878324e-03;2.6274449097693992e-03
14;1.6658538999704733e-06;2.2283511957177881e-04;2.2840489007869605e-03;4.2517117980229308e-03
15;7.8883459515404765e-07;4.1973951390874539e-04;1.2005383160757033e-03;7.6902123033401569e-03
16;7.7070067851992959e-07;3.6113327476680157e-05;1.2193718708366752e-03;5.3935001786419925e-03
17;1.5241160659804551e-06;1.7646511128640316e-04;2.3561772717642809e-03;5.0653085918253606e-03
18;8.8802174474524935e-07;5.8215797581255503e-04;1.1764727913363344e-03;7.9833235058235433e-03
19;1.8157735992526465e-06;3.3759468977121940e-04;2.2026680403859650e-03;3.4625693916749841e-03
20;1.0561630812469750e-05;8.3769133955070973e-03;2.4767552537790633e-02;4.9596066933138394e-02
21;1.0544451687101132e-06;4.8834622918990443e-04;1.9534951601633977e-03;2.2154645598085952e-03
22;6.3961879957680012e-05;6.0603265348243328e-03;4.4927166217928513e-02;8.2045913036530499e-02
23;2.1409124217140166e-04;1.7942553181273899e-02;9.7157925648270749e-02;2.2540788965861799e-01
24;3.7110631819274156e-06;2.9695229773739633e-04;2.9386876637959238e-03;6.4161687463079545e-03
25;1.3670137060038601e-06;3.8696488104194688e-03;3.8384033531111687e-02;2.9267137180465475e-01
26;2.4081289892589675e-06;2.7939053504401205e-04;2.5993775174245003e-03;8.2792767765036517e-03
27;4.9401325245925472e-06;1.3142584717541205e-04;3.6741981213400088e-03;6.0120784298913826e-03
28;1.0871186018475207e-05;4.2464731555012802e-04;8.2903181573713517e-03;1.4235349544151168e-02
29;3.1112393560555594e-06;4.3857306236436057e-04;4.0280438294942452e-03;6.2183647940631612e-03
30;2.3984019162301202e-06;1.9081135497010774e-04;4.0495538459019405e-03;2.9163928545738124e-02
31;2.4795506177547202e-06;2.1219629646714266e-04;9.2404811994861117e-03;1.1517777523936047e-02
32;9.6616130134733174e-06;9.3589203958889338e-04;2.1408765583507232e-02;4.8106041367763565e-02
33;6.6841966336825005e-06;1.7236511076225924e-03;1.9283696021674956e-02;4.8120590283324341e-02
34;2.5696314281765390e-06;7.4056946146441416e-04;1.2486129879369071e-02;3.7491234193521891e-02
35;5.2780294161095935e-06;1.2802744204682607e-02;3.0751302194542855e-02;2.0220130698114527e-01
36;4.6848962367745576e-06;6.8110178272206645e-04;9.9528731313102622e-03;6.7328673604826984e-03
37;3.1206272178700047e-06;1.0940690418891329e-04;3.4412143931746393e-03;1.2428033266491856e-03
38;2.9509453231991791e-06;1.0326143584292425e-04;3.7074550903542867e-03;1.0714992931435733e-03
39;4.0213068871447893e-06;7.2725399846173375e-05;3.1667725385181376e-03;1.5577303704887606e-03
40;3.3207881081882794e-06;7.7905816684305191e-05;2.4410542888241792e-03;1.4288836006207954e-03
41;2.9954399430273358e-06;9.6568299914380685e-05;2.8592061012809003e-03;1.3278995661835662e-03
42;6.2733188791532822e-07;2.4829483934569617e-04;1.2559457790204751e-03;6.8905347648899888e-04
43;4.5600105997952652e-06;6.5615723920330800e-05;4.6081461988957241e-03;2.4701335015148850e-03
44;1.2928535045991428e-05;7.1317820893593590e-04;1.6446330166312809e-02;8.9878482754251476e-03
45;2.5632888735065624e-06;4.4592742843819181e-05;3.5755333261291563e-03;1.1743029844112245e-03
46;2.1869297735548765e-06;7.5715269591854797e-05;3.4106638556193935e-03;9.2293476191375283e-04
47;2.2873459309900583e-06;8.5801317128494811e-05;3.5167823913244750e-03;9.0798835602292553e-04
48;2.6618383756566611e-06;7.8443689977991592e-05;3.6442216342406865e-03;1.0306576534125874e-03
49;8.9185325924303850e-06;3.3836640153461713e-04;1.3785772592246295e-02;5.3210263157801117e-03
50;6.7829866172422135e-06;4.2192354187517791e-04;1.0711692726095734e-02;1.1439979451435186e-02
51;3.0030873537561661e-06;1.5725472811521091e-02;3.0830927600357015e-02;2.0906078430997443e-01
52;2.8987353871413535e-05;1.0708690739235764e-03;1.9369299576957488e-02;1.4457781727646189e-02
53;1.6571556812602296e-04;4.0726207792304145e-03;5.1621617172167414e-02;8.6342836302948617e-02
54;4.9788234355108743e-05;7.1782009354370881e-03;4.5101836967706109e-02;9.1490592401485299e-02
55;5.7433753038016875e-05;4.1026242027103789e-03;5.0412922407402860e-02;6.9397358112837357e-02
56;2.2377556064969216e-05;7.2239991023775613e-04;1.5849507900442549e-02;1.4091216092618146e-02
57;1.6200126775544935e-06;6.3482997936579685e-05;1.6325875110867545e-03;2.5498477269284550e-03
58;6.8847485824128749e-06;1.7759489404255098e-04;4.6643374419962852e-03;4.7328677174429106e-03
59;6.2723680596584611e-06;3.2663989819915274e-03;1.1950757872174278e-02;3.1287725732105212e-02
60;2.2245430408962162e-05;3.4287774161401239e-04;1.6820896082608228e-02;1.0046433041476573e-02
