VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;225;194;1.0000000000000000e+00;5.7069979205849393e-02;6.3691383379120048e-01;9.0979468983865885e-02;1.5271300172435160e+00;2.2218117191366979e+00;1.9695306847460545e+00;4107;8.2229961794890523e-14
