Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
0;3;3;1.5150797132772686e+01;1.5150797132772729e+01;1.0000000000000000e+00;5.3616895008215600e-16;6.9435578752537789e-15;0.0000000000000000e+00;6.7787274005334490e-17;1.1475691694950207e-16;4.7280375604465815e-31
1;3;3;1.8706615075359043e+01;1.8706615075359085e+01;1.0000000000000000e+00;1.0376527522452252e-15;1.4311843932878442e-14;0.0000000000000000e+00;1.3447322205548628e-16;2.3328019873738215e-16;6.4265565040569865e-31
2;3;3;6.2449979089198058e+00;6.2449979089198040e+00;1.0000000000000000e+00;6.6671413350785918e-17;2.3392587481196296e-16;2.2204460492503131e-16;2.0527309496067739e-17;8.6175046037083379e-17;9.0048700658545429e-33
3;3;3;2.0057099191814274e+01;2.0057099191814288e+01;1.0000000000000000e+00;5.8792540068353842e-16;4.6455588075323965e-15;2.2204460492503131e-16;2.1450052568232994e-16;7.4584532005793008e-17;1.3080546170623771e-31
4;3;3;6.2449974973184155e+00;6.2449974973184119e+00;1.0000000000000000e+00;1.8229539194441073e-16;1.2997742131717598e-16;0.0000000000000000e+00;3.3204716811177859e-17;1.9185419479876290e-16;2.2196715615021660e-32
5;3;3;2.3351190600690558e+01;2.3351190600690661e+01;1.0000000000000000e+00;5.3292632617680321e-16;2.0143926000298816e-15;0.0000000000000000e+00;1.3069064623343330e-16;1.1844629681200971e-16;2.3556059556979852e-31
6;3;3;2.9083527088079205e+01;2.9083527088079066e+01;1.0000000000000000e+00;2.3166624221839269e-16;1.6064997343927574e-14;2.2204460492503131e-16;3.7906106723540809e-17;2.7198414371628312e-17;2.6492803579269875e-31
7;3;3;6.2449965667415039e+00;6.2449965667415013e+00;1.0000000000000000e+00;3.1461561977222230e-16;5.4768063409895927e-16;1.1102230246251565e-16;3.3263240162889632e-17;1.4870656767319908e-16;8.5982852643010358e-32
8;3;3;3.5904009380032974e+01;3.5904009380032456e+01;1.0000000000000000e+00;3.1493712409930758e-16;1.6569753681372933e-14;0.0000000000000000e+00;2.4352319103798513e-16;2.0165140405360182e-17;7.6642327776122499e-31
9;3;3;6.2449979268155387e+00;6.2449979268155440e+00;1.0000000000000000e+00;3.2719423832584915e-17;2.8673403882817714e-16;2.2204460492503131e-16;7.0818016865414595e-18;2.3515130997139493e-18;1.1589549007301319e-32
10;3;3;6.2449965667414711e+00;6.2449965667414702e+00;1.0000000000000000e+00;1.8159356820010018e-16;6.3370147412095884e-16;2.2204460492503131e-16;2.1430152926880187e-16;1.7168400876715982e-16;4.5061851148261575e-32
11;3;3;4.3813371895907558e+01;4.3813371895908212e+01;1.0000000000000000e+00;8.4141062957199916e-16;5.9406077257686642e-14;2.2204460492503131e-16;2.4744723580010164e-16;7.6256965223321676e-17;9.5462963115224766e-31
12;3;3;5.1082824948043040e+01;5.1082824948042585e+01;1.0000000000000000e+00;2.0711571584871474e-15;2.1916743270213400e-14;2.2204460492503131e-16;5.4436797871555977e-17;2.9574741676401107e-17;4.4199541053063468e-31
13;3;3;6.2449965667415244e+00;6.2449965667415244e+00;1.0000000000000000e+00;4.8929754794659847e-17;1.5966589779486059e-16;4.4408920985006262e-16;8.0843429032971910e-17;1.7168312542345485e-16;2.6593549869401079e-32
14;3;3;6.2449965667415217e+00;6.2449965667415217e+00;1.0000000000000000e+00;4.8074067159589102e-17;1.2919517348320736e-16;2.2204460492503131e-16;7.9294637301614862e-17;8.5799788707166379e-17;2.5063286292081331e-32
15;3;3;2.2195516211148625e+01;2.2195516211148469e+01;1.0000000000000000e+00;2.3455787930628563e-16;1.1367255246048997e-14;2.2204460492503131e-16;6.6511510968792578e-17;1.0737006990335144e-16;3.6130587033345260e-31
16;3;3;1.2766784707576559e+01;1.2766784707576576e+01;1.0000000000000000e+00;5.2882991343269330e-16;5.7507217895789023e-15;0.0000000000000000e+00;4.2660033168125614e-17;2.6330524789676026e-16;1.3533417551346332e-31
17;3;3;6.2450077336832832e+00;6.2450077336832823e+00;1.0000000000000000e+00;2.3335421545076667e-16;2.2207741141340630e-16;0.0000000000000000e+00;3.0731906779339440e-17;8.5894130964588236e-17;7.8604002888024459e-32
18;3;3;3.4960016025793109e+01;3.4960016025793010e+01;1.0000000000000000e+00;3.6295124768498446e-16;7.4043292766282920e-15;0.0000000000000000e+00;2.2038361135744556e-17;5.5610292884171232e-17;2.2693943627396924e-31
19;3;3;6.2449965667414693e+00;6.2449965667414684e+00;1.0000000000000000e+00;1.8411438367268259e-17;1.8152519050453827e-16;0.0000000000000000e+00;1.5541958451399690e-17;8.5799789869324190e-17;9.1695371576435076e-33
20;3;3;1.1317461396846888e+01;1.1317461396846861e+01;1.0000000000000000e+00;2.9519706699751185e-16;2.4736491740607747e-16;0.0000000000000000e+00;1.7508150083863671e-17;7.6266406326397060e-17;1.0748996261673442e-32
21;3;3;6.2449965667415039e+00;6.2449965667415013e+00;1.0000000000000000e+00;3.1461561977222230e-16;5.4768063409895927e-16;1.1102230246251565e-16;3.3263240162889632e-17;1.4870656767319908e-16;8.5982852643010358e-32
22;3;3;5.8914111312971960e+00;5.8914111312971942e+00;1.0000000000000000e+00;2.8665835232995059e-16;4.0870811570506685e-16;0.0000000000000000e+00;6.6040953935791298e-17;9.1255691385940593e-17;4.5854231057241095e-33
