VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;206;436;231;200;1.3029999999999999e-03;1.6360000000000001e-03;4.8869999999999999e-03;4.3500000000000000e-04;2.6999999999999999e-05
