VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;231;200;1.0000000000000000e+00;5.9718554318697582e-02;6.5983949103162876e-01;9.2701962453872300e-02;1.5249590651333400e+00;2.2167586033734170e+00;1.9662243174459955e+00;4472;1.2939450246350173e-13
