VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;435;883;1.7352473000000002e-01;5.9976522422034379e-03;2.1418890215645245e-01;1.6659381918228577e-02;1.5672400884164297e+00;2.3619675570470093e+00;2.0915127783941334e+00;5885;2.5888180284456212e+01
