VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;808;1001;1.6971266099233295e-01;3.7685473464609499e-03;1.6673924019089165e-01;9.1473276492521904e-03;1.5690904884702102e+00;2.3722599149004973e+00;2.0973644215251559e+00;5293;4.0423212721637993e-14
