VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;83;190;108;78;7.1800000000000000e-04;3.9599999999999998e-04;1.5150000000000001e-03;8.8999999999999995e-05;7.9999999999999996e-06
