Id;error_L2;error_H1;norm_L2;norm_H1
0;3.9573861446025463e-06;1.4533606973633410e-03;5.9007587306996257e-03;9.6064216387435793e-03
1;9.1395250377637404e-06;3.9781324344695156e-03;1.4053105915815215e-02;1.2425951215962450e-02
2;5.1630981493201646e-06;9.1748315020130135e-04;5.8467136372445704e-03;2.9597371362293994e-02
3;1.1104189932047235e-05;1.0032536271419881e-02;2.6536063876070937e-02;4.6471758582931864e-02
4;2.3162548594233644e-06;4.6792310691442973e-05;2.6018183380758018e-03;9.5049395017145367e-03
5;9.9085284668346550e-06;1.5777858541260914e-03;1.0970214188863427e-02;1.8557221983197151e-02
6;5.4847159114767000e-06;1.2750226854263923e-02;3.0730891480243411e-02;2.0045943863351950e-01
7;8.0800942998216915e-07;1.9288811105878795e-03;9.0534980536985180e-03;1.1586398324112204e-02
8;2.7516904590058586e-06;4.9485340257976923e-05;2.9665327578405985e-03;7.6293339173031487e-03
9;6.2426369883766612e-06;2.5926905619521560e-04;8.4396101586761453e-03;1.8096534899831426e-02
10;6.5521002934253872e-05;5.3992109437160070e-03;3.3512115951794749e-02;6.8585767509426590e-02
11;1.6862172123657973e-06;3.5755658023875585e-03;3.8329413494418318e-02;2.8496344369928117e-01
12;2.6293044679984386e-06;1.8595289073668216e-04;4.0404868497766824e-03;2.8144650748386811e-02
13;2.7318403614326539e-06;6.9446109166793158e-05;4.8425507925117361e-03;1.2939159747853517e-02
14;1.2242038887000767e-06;3.2342176103292153e-04;4.1114899602538958e-03;3.7346621230168343e-03
15;2.5522160167153633e-06;5.7733913794038224e-05;5.3172508846071461e-03;8.3207964006952097e-03
16;3.2587669286797494e-06;4.6022836312040969e-05;5.6556015781888454e-03;1.3719018632357579e-02
17;3.1290737122527840e-06;2.7528642566575017e-04;5.9808337808807902e-03;4.8704601540564300e-03
18;2.7595374379038576e-06;1.0366971190653240e-04;5.3134625299537872e-03;1.3707531788080504e-02
19;1.8656464601732612e-06;2.4431831561576864e-04;3.7809244979334512e-03;6.7129610397179424e-03
20;3.3500472903994590e-06;1.4383236655163157e-02;3.0618730909147927e-02;1.9100793390831816e-01
21;5.7708263944667462e-06;6.5081339633602019e-04;1.0760522047012128e-02;6.3254316913830292e-03
22;1.2602145223428412e-05;7.0706313499768123e-03;3.2409008830238187e-02;2.0894900247264736e-01
23;3.1538256786157945e-05;1.2702074818211396e-03;2.0742500461107781e-02;1.6008135762164165e-02
24;2.1290946772093600e-05;4.9121771688428420e-04;1.9591931897022130e-02;6.2870776809419654e-03
25;1.1704637891741578e-05;1.0278650540468668e-03;1.8825653683418372e-02;7.8862417188301746e-03
26;7.5773927895101081e-05;1.1957995056840351e-02;4.4835828505046631e-02;7.0485797139891365e-02
27;4.3500941821029640e-05;3.0867793888164287e-03;2.7302259433119095e-02;5.5512881008207907e-02
28;1.0633372825742743e-05;3.8742150125278454e-03;1.3684903886263670e-02;1.7897133737604255e-02
29;2.3134538276706458e-06;1.7078957920615714e-03;5.9977743302673343e-03;1.6722192850981428e-02
