VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;108;78;1.0000000000000000e+00;5.3279431942536280e-02;6.0669616370048562e-01;6.4170369462767329e-02;1.5296951438574240e+00;2.2261083333419034e+00;1.9851160430179089e+00;574;1.3032375630059383e-14
