VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;25;41;4.2889098176685692e-01;5.5124154203238233e-02;7.1244686496555165e-01;4.9618621623186865e-02;1.5246868387669705e+00;2.1542276477354902e+00;2.0424567255019124e+00;242;4.8545163931111901e+00
