VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;289;544;256;225;1.5620000000000000e-03;1.2669999999999999e-03;4.5279999999999999e-03;1.9900000000000001e-04;1.8000000000000000e-05
