VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;256;225;1.5151575920209021e-01;7.0691421983025459e-03;2.4610590245175856e-01;2.7314185367037780e-03;1.5662115050090999e+00;2.3577044677596115e+00;2.0938286086345590e+00;1037;8.0023742104614932e+00
