VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;67;158;92;62;5.5599999999999996e-04;3.0800000000000001e-04;1.1640000000000001e-03;6.7000000000000002e-05;6.0000000000000002e-06
