Id;error_L2;error_H1;norm_L2;norm_H1
0;5.1024666465093321e-06;1.5903398334397344e-03;5.9402610991506934e-03;1.4332977977241179e-02
1;1.5466936180310544e-05;1.6476666592162230e-02;2.9546309736260490e-02;2.1159850704871364e-02
2;2.8653929461363636e-06;5.8296408428838377e-05;2.5844598646424704e-03;8.9928763941013908e-03
3;8.4153882058959315e-06;4.4084041553513597e-03;1.7033031060665085e-02;5.6110462954005846e-02
4;5.4846972799119853e-06;1.2750231150327133e-02;3.0730893278503854e-02;2.0045959180229256e-01
5;2.0009034211328816e-05;4.9811230554450033e-03;1.9717179878470353e-02;3.1899635325835507e-02
6;3.5584895786045147e-06;2.9934841474493561e-05;2.9417128267985549e-03;7.7478826088899395e-03
7;8.1931703629682320e-06;2.5578037205435216e-04;8.3733584463031342e-03;1.8698065439579335e-02
8;2.3590450774226624e-06;2.4245346436434239e-04;3.7597216266553584e-03;6.8061242603803911e-03
9;2.9464336166445640e-06;6.7284434787785122e-05;4.0934905297704523e-03;1.0790710061747505e-02
10;2.6947948548517266e-06;1.8835213441921076e-04;4.0379714986788513e-03;2.7671722731926876e-02
11;3.1940555776186421e-06;4.0069850535232100e-05;4.0842353761870879e-03;1.0788261937223808e-02
12;3.5105585439431339e-06;3.9664398330404358e-05;4.8002085072069963e-03;7.6743352541126034e-03
13;4.3339502400820574e-06;1.7603202975409384e-04;5.0171065773741974e-03;5.8787424505899856e-03
14;5.8656584225569298e-06;1.2465394109047745e-04;5.3905322796422919e-03;4.4065405207228039e-03
15;3.2820132845449433e-06;2.6814786037432932e-05;4.3241642512226158e-03;9.9920001197707532e-03
16;4.3070390598326579e-06;2.7425937400422527e-04;5.4218702985765043e-03;4.5097372504291945e-03
17;2.1667508629899689e-06;2.5313516560324150e-04;4.0812026148032785e-03;2.6320088329407094e-02
18;3.2925680333876040e-06;1.5163310095417069e-02;3.0265215598084122e-02;1.6250103386737358e-01
19;2.6471679195760875e-06;7.0799166728340143e-04;6.1499597721731891e-03;4.4143041744489186e-02
20;6.7385361399736329e-05;1.2553604662745084e-02;3.6635074728897335e-02;5.5820840151477244e-02
21;1.2684557341339774e-05;6.8837328521853779e-03;3.2399614502916965e-02;2.0487727224272245e-01
22;1.0960197290965672e-05;4.8780138450599357e-03;1.5072967238180510e-02;1.7990003022325472e-02
23;2.0043260150748092e-06;1.3670985112376824e-03;5.2449625857704093e-03;1.7050345310530995e-02
24;2.2186077999781185e-05;1.4325022525858160e-03;2.3856675855610729e-02;4.1618859085302801e-02
25;2.3661099957765944e-05;2.9330269684504045e-03;1.9920772531641175e-02;4.3047587667516950e-02
26;1.0598395804280355e-05;4.8444259725325626e-03;1.5051125613077514e-02;1.8171878509891382e-02
27;3.5947167345208525e-05;1.6484189593189394e-03;2.7118112595572598e-02;1.6736690064112360e-02
28;1.5724826390690311e-06;3.6631506925807076e-03;3.8347808307539200e-02;2.8754868791426369e-01
29;1.1902514163539027e-04;5.3120967801132523e-03;7.7154852049132097e-02;1.1467641840535026e-02
30;6.0422558952526796e-06;4.7122734693999350e-04;9.9407536018880759e-03;8.8026497143524653e-03
31;4.5635706618142274e-06;2.7985268913291754e-04;8.5444843047130237e-03;3.1951172027641214e-03
32;1.5432586408133515e-06;2.9444636884653401e-04;4.0937309368631316e-03;3.9302295636063685e-03
33;4.7430144144203997e-05;2.6280505060934504e-03;3.5573420257543148e-02;6.3298165584360619e-02
34;4.3148155453028106e-06;8.6456881930592510e-04;8.5474631080590373e-03;3.4888272765422126e-03
35;1.7517667588490038e-05;5.3393405170943189e-04;1.9430396795333895e-02;1.2438687680567280e-02
36;1.0905272405043692e-05;9.8328126507158677e-04;1.0256743373730816e-02;1.8061050611309654e-02
37;2.7429185014401367e-05;9.5970103839003982e-04;3.1218856723554834e-02;1.2902414351582200e-02
38;2.2161213634372582e-05;9.5415940863764217e-04;2.0551109302824201e-02;7.2308717997739899e-02
39;4.8364511308632485e-05;2.7409543529597277e-03;3.7686274743383930e-02;5.5501468031149068e-03
40;6.3868667999697521e-06;5.3973014476621224e-04;1.0732138874223343e-02;6.7622840779720207e-03
41;8.1728858116879896e-05;6.1089518349716236e-03;3.7025746587853951e-02;7.8287690317173531e-02
42;5.4002060034132253e-06;3.1482582997484103e-03;1.1798308225446346e-02;4.7797826283515858e-02
43;2.7069243457159326e-06;6.4314158869046141e-05;4.3462778954840159e-03;1.0199605741105887e-02
44;1.9183273760106452e-06;2.3485444268630753e-04;4.2018262558550885e-03;1.4764138956706370e-02
45;1.8466992985337208e-06;1.4711585659145561e-04;4.0726553362845962e-03;2.7715929789069151e-02
46;4.4797417718895401e-05;1.2203829916028071e-03;3.4573462675621974e-02;1.9560694485522744e-02
47;6.4424633311673879e-06;2.7338383938519875e-04;6.3591436105488661e-03;1.0492789872862463e-02
48;1.5188163585717937e-05;5.0042693700568810e-04;1.3367880406897842e-02;9.2884597659510220e-03
49;3.4492397866729300e-06;2.3200443547194058e-04;4.7805979345923229e-03;1.1757031224036981e-02
