VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;92;62;1.0000000000000000e+00;5.4723535385723776e-02;6.1961711812382925e-01;5.8790837985020605e-02;1.5279760304032015e+00;2.2184653673303769e+00;2.0266462250579993e+00;432;1.3226856875735314e-14
