VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;161;346;186;155;9.7099999999999997e-04;1.1180000000000001e-03;3.0320000000000000e-03;2.5300000000000002e-04;1.9000000000000001e-05
