VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;154;123;1.0000000000000000e+00;5.2307411711544669e-02;6.0458967213179804e-01;7.7160963476470945e-02;1.5304362686375148e+00;2.2307393197492260e+00;1.9781379430090660e+00;1423;2.4421928007492650e-14
