VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;129;282;154;123;8.1499999999999997e-04;8.1700000000000002e-04;2.3620000000000000e-03;2.4600000000000002e-04;1.0000000000000001e-05
