Id;error_L2;error_H1;norm_L2;norm_H1
0;3.5584325785190329e-06;7.5473563913583429e-04;5.3371586750234970e-03;5.3100909911969092e-03
1;3.3174373134870672e-06;1.7637401517386943e-03;5.7062923599575377e-03;4.9730207507953077e-03
2;4.0566802469513901e-07;8.8891850644338543e-04;3.3218766105504224e-03;3.5244117767268294e-03
3;3.6543255128311918e-06;1.8456663242820120e-03;5.8899603790557864e-03;7.4987501936385125e-03
4;1.9374913443787838e-06;9.5692529606724967e-04;4.0165428111735551e-03;4.6326722873814719e-03
5;3.4399366933335327e-06;2.4376971787239844e-03;6.0419078433283542e-03;4.9281463821963774e-03
6;3.8680481242906760e-06;2.2974346117500864e-04;4.6158715694865427e-03;1.0063196214742266e-02
7;1.9389325374793647e-06;3.7053771846013881e-04;2.4055840712810745e-03;1.3241682198503992e-02
8;2.0457214236901447e-06;4.9836757888333579e-04;2.3211806590023665e-03;1.2461945640554979e-02
9;3.6128711081162277e-06;7.7152215979167822e-04;4.3217320825115332e-03;6.4435317244068441e-03
10;1.0631683521233837e-05;8.4168065409302821e-03;2.4736427921140534e-02;4.9520973242565020e-02
11;4.4095012775900147e-07;8.3471102831688857e-04;3.6763504703616369e-03;3.9708478419432924e-03
12;5.9582596465881379e-06;2.3931786312485822e-04;1.0744462947812245e-02;9.0271707266800505e-03
13;6.0568946671947898e-05;3.7205723868221946e-03;4.8691044309014525e-02;9.2188147699481401e-02
14;5.7297101966684801e-05;4.7984084023114278e-03;4.5095233516170841e-02;7.9543950956082091e-02
15;8.2743418502391738e-06;2.3134828707915847e-04;8.3665139174731954e-03;1.5793224635891411e-02
16;1.4450820357354475e-06;3.7828617433784302e-03;3.8369753189753587e-02;2.9064697102322323e-01
17;2.9679430105961938e-06;1.4519063298177624e-04;2.9600696389376802e-03;6.9663954005537449e-03
18;2.2442790806281141e-06;1.2675977598117493e-04;2.6044841547925605e-03;9.2025138334277147e-03
19;2.6089692526086429e-06;1.9011992731512555e-04;4.0413132315210414e-03;2.8498770901246029e-02
20;4.8129605288466301e-06;1.6500956723638696e-04;1.0467174893654101e-02;2.4949842029108403e-02
21;2.9660376283672372e-06;1.8200162795995898e-04;7.3881691113115346e-03;2.0833259794878593e-02
22;5.5438702670703277e-06;1.2736962929217329e-02;3.0725217819325502e-02;1.9997643862023318e-01
23;8.3609202400172833e-06;2.0560073081826263e-04;1.3945325567077378e-02;6.5960808484083963e-03
24;2.4387862636981119e-06;1.4086227426977113e-04;5.2533305309683566e-03;2.1974855628503712e-03
25;2.1450256249431826e-06;1.9854946539199375e-04;4.0648930161624065e-03;4.8019976776713094e-03
26;1.1109912063570646e-05;5.5309367139016259e-04;1.4506247703111727e-02;1.0054231458358204e-02
27;3.9825757940843618e-06;4.8150698585324651e-04;7.4759578314376497e-03;5.8394886520942435e-03
28;3.1062929313540942e-06;7.4030512700523279e-05;5.5464482279140529e-03;1.7973513273044138e-03
29;3.1286892973029717e-06;8.4239667273478474e-05;5.8428839641014221e-03;1.6824994829199424e-03
30;2.3698541655762831e-06;8.0205146704512764e-05;6.7793465325470051e-03;9.6860553299152625e-03
31;3.5565898062289602e-06;3.8213053261480421e-04;9.6877725421040395e-03;2.4949600435749647e-02
32;3.2073024659167973e-06;1.3526794566973174e-04;3.7269645640852457e-03;6.4375347751690114e-03
33;3.1435156085548239e-06;1.4689403312581714e-02;3.0680311986877935e-02;1.9617196811649373e-01
