Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
79;3;3;4.5358870642032070e+00;4.5358870642032088e+00;1.0000000000000000e+00;2.1696298699101810e-16;3.4669017572750280e-16;2.2204460492503131e-16;5.3016091256192088e-17;1.9948394190545959e-16;1.7634733212430338e-32
80;3;3;2.3312716626247425e+01;2.3312716626247440e+01;1.0000000000000000e+00;9.4667808720187130e-16;3.5361256913254205e-14;0.0000000000000000e+00;1.9694272682325240e-16;5.8819320973555786e-16;2.7157206885424627e-31
81;3;3;5.1360713447636641e+00;5.1360713447636650e+00;1.0000000000000000e+00;1.8428392411175822e-16;5.6388920349509500e-16;2.2204460492503131e-16;1.5463230802631838e-17;1.9361122732856182e-16;5.2134142957928045e-32
82;3;3;1.1732975026486340e+01;1.1732975026486345e+01;1.0000000000000000e+00;1.9300439116167741e-16;5.4978055199813451e-16;2.2204460492503131e-16;2.7558175236017959e-16;1.7928290323781352e-16;5.3848079186157924e-32
83;3;3;4.0186974712920307e+00;4.0186974712920271e+00;1.0000000000000000e+00;3.9475029356693512e-16;2.8265525620384957e-16;0.0000000000000000e+00;3.2827795405543615e-17;3.3505257030815433e-16;1.1376173484465357e-31
84;3;3;7.3411666276861434e+00;7.3411666276861434e+00;1.0000000000000000e+00;3.4564700811206446e-16;7.5042782180488737e-16;2.2204460492503131e-16;2.4523261735966117e-16;1.3611941749177727e-16;1.7942122555256620e-31
85;3;3;1.8586839182401786e+01;1.8586839182401803e+01;1.0000000000000000e+00;1.8134291770127682e-16;1.9697999508404036e-16;4.4408920985006262e-16;1.2145620961953032e-17;1.1253717128646639e-16;2.9031598240012639e-32
86;3;3;3.1526897855279818e+00;3.1526897855279818e+00;1.0000000000000000e+00;7.5588307087464261e-17;2.2789451690122442e-16;0.0000000000000000e+00;2.0554577274856302e-16;3.9794325007028991e-17;2.9214014548171138e-32
87;3;3;4.4074446990598846e+00;4.4074446990598837e+00;1.0000000000000000e+00;1.9045125523160238e-16;3.9227771101165076e-16;4.4408920985006262e-16;3.7386562037329454e-17;2.1608387392413392e-16;7.2255506563151977e-32
88;3;3;1.5427340067825138e+01;1.5427340067825133e+01;1.0000000000000000e+00;5.4774792240877085e-16;1.5782857006918293e-15;0.0000000000000000e+00;1.3789355740776891e-17;1.2848465218585867e-16;8.4215741318799922e-33
89;3;3;6.3750093297423298e+00;6.3750093297423192e+00;1.0000000000000000e+00;2.3170087872037560e-16;4.0770553542577972e-16;0.0000000000000000e+00;4.8164766160949943e-17;1.9213628927840036e-16;4.7455526939331106e-32
90;3;3;1.0778801778611044e+01;1.0778801778611033e+01;1.0000000000000000e+00;5.1681563135044012e-16;1.0455898551944092e-15;0.0000000000000000e+00;1.9234861244025491e-17;3.6566607168153206e-16;1.8948736323727536e-32
91;3;3;2.3908973638691418e+01;2.3908973638691375e+01;1.0000000000000000e+00;3.9063774684518390e-16;1.5125305369642733e-14;0.0000000000000000e+00;2.6622572677869674e-17;3.5315487261995788e-16;8.4580608098855880e-32
92;3;3;6.6126687615129551e+00;6.6126687615129587e+00;1.0000000000000000e+00;3.0442296482276646e-16;6.5589066487132325e-16;1.1102230246251565e-16;4.4815102966846245e-17;1.1067634695693401e-16;2.7069138599933427e-32
93;3;3;1.2810796335073681e+01;1.2810796335073658e+01;1.0000000000000000e+00;5.4247773733340402e-16;7.2947545786968961e-16;2.2204460492503131e-16;5.7531066339315313e-17;3.7641559016976993e-16;2.2261368285946100e-31
94;3;3;1.6849472931824778e+01;1.6849472931824735e+01;1.0000000000000000e+00;5.9123285168052303e-16;1.6295668923788690e-15;2.2204460492503131e-16;5.3028715482382619e-17;4.0827827068187531e-16;2.6133058859370643e-31
95;3;3;1.3526602127246521e+01;1.3526602127246511e+01;1.0000000000000000e+00;2.2901854106632004e-16;3.8129753411888772e-15;0.0000000000000000e+00;5.1619808138414831e-17;3.7071687167540789e-16;1.3503853150805912e-31
96;3;3;3.0494466977026997e+00;3.0494466977027010e+00;1.0000000000000000e+00;1.4774033314023857e-16;1.5117661417492852e-16;0.0000000000000000e+00;5.7886557791145233e-17;6.2739194311186743e-17;6.9844784155691847e-33
97;3;3;6.8753339237636011e+00;6.8753339237636091e+00;1.0000000000000000e+00;1.6342040436300991e-16;5.7872205533307649e-16;2.2204460492503131e-16;2.2253385529717816e-17;1.4251357918478083e-16;1.8085497436464852e-32
98;3;3;3.1359371126555082e+00;3.1359371126555065e+00;1.0000000000000000e+00;1.4444459513666497e-16;1.4882269437304651e-16;0.0000000000000000e+00;7.0394205522340270e-17;7.0650646391815479e-17;5.2527604533807590e-32
