VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;8450;4096;7.9292490000000049e-02;6.7505813199709671e-04;7.3239454246334809e-02;1.5997090535806446e-03;1.5717361079048342e+00;2.3834323404010100e+00;2.0990883528463056e+00;16052;3.6153965160901807e+03
