VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;143;113;1.0000000000000000e+00;5.1542326711684461e-02;5.8478207489305256e-01;7.3223542017187393e-02;1.5315778609503889e+00;2.2334234932072312e+00;1.9786957369494949e+00;1195;2.8732790861843076e-14
