VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;118;260;143;113;9.6000000000000002e-04;7.1000000000000002e-04;2.2120000000000000e-03;1.7699999999999999e-04;1.0000000000000001e-05
