Id;error_L2;error_H1;norm_L2;norm_H1
0;4.6424145180105677e-06;1.1022777867406379e-03;6.7409545184345058e-03;6.7653677000624086e-03
1;4.3021361535590028e-06;2.4205429515775567e-03;7.3011807524308928e-03;6.0357102375430734e-03
2;4.6824546382307714e-07;1.0020324831839880e-03;4.2238019486304911e-03;4.7335413130913037e-03
3;3.7005541006996777e-06;1.7423695171782871e-03;5.8916078568649844e-03;7.8831268140477761e-03
4;4.1976781421243429e-06;2.8577765589148222e-03;7.7594736127972012e-03;7.3125955323789776e-03
5;9.9235564337489829e-06;6.4599677174837777e-03;2.1934027459167674e-02;5.3601278140712832e-02
6;5.1607824912530247e-06;3.5075937807839766e-04;5.7153033247423135e-03;1.1962406272729365e-02
7;2.5643040800233533e-06;4.9913630706856530e-04;2.9900825791922703e-03;1.6559425267927117e-02
8;7.8254525494890180e-06;2.2526529672045630e-04;8.3813241775286366e-03;1.6206069429412190e-02
9;3.9655137907067539e-06;1.0887893429123725e-03;5.2567647578454597e-03;7.1460971246723190e-03
10;5.6566910646144463e-06;1.2713676643987868e-02;3.0714588037787524e-02;1.9907292372865559e-01
11;1.0286013166065989e-06;1.1115891179023206e-03;4.7683296598955271e-03;5.2374296457405713e-03
12;5.2755117578620694e-06;2.4905355974644288e-04;1.0774537820152738e-02;8.8944505951563460e-03
13;5.3777416604847351e-05;3.7175675513516715e-03;4.6281298013850815e-02;8.8968959516891391e-02
14;5.4234638410868505e-05;4.6591096985535343e-03;4.5180503924754728e-02;7.9728103554774749e-02
15;2.2797878305164435e-06;1.1065010754981484e-04;2.6032362664459461e-03;9.3150798623109921e-03
16;1.5022073986227665e-06;3.7260800841265752e-03;3.8359720759866302e-02;2.8922864159858386e-01
17;2.9219509442924882e-06;1.2521118229466492e-04;2.9614078556358860e-03;7.1012427253327494e-03
18;2.6602331655326557e-06;1.9447204337130254e-04;4.0393913461781554e-03;2.8503351431309984e-02
19;4.4630199126723761e-06;1.3704587919223131e-04;9.5741779358880542e-03;2.2961394849876027e-02
20;2.9135385605642089e-06;1.5370190744201472e-04;6.9361204928008371e-03;1.9450589350413633e-02
21;1.7303299481100516e-06;1.6366636125169753e-04;4.0884454316152119e-03;1.4518844610390377e-03
22;3.8697196815786854e-06;4.6223035224765639e-04;7.2265869761230948e-03;5.5613101378916632e-03
23;1.8528440316831528e-06;2.1467763120281590e-04;4.0781970928074531e-03;4.7895382882271829e-03
24;1.0634086041680500e-05;5.1065421109399182e-04;1.4021687294609087e-02;9.7251052590481488e-03
25;1.9600053716152004e-06;2.2561758834560247e-04;4.0901161043195699e-03;2.6809484965479628e-02
26;3.4536311762287987e-06;7.9987607476299968e-05;6.3385945125231623e-03;2.1520528723853452e-03
27;1.1681133660064357e-05;3.7061171818681408e-04;1.0142212273425199e-02;7.7541434768247618e-03
28;2.4522373467325782e-06;3.9755911526897396e-04;4.6023159984944668e-03;3.6264035930718501e-03
29;2.3480752991584967e-06;7.5888918609716332e-05;6.5366240512778348e-03;9.4399021287118381e-03
30;7.8300723734427012e-06;2.1721102519822966e-04;1.3861752859938178e-02;6.2827609991218262e-03
31;3.3901662148960887e-06;3.1255681858653582e-04;8.8823454788763898e-03;2.2958807787899837e-02
32;2.9027363806547895e-06;1.5321749589352384e-04;3.7378751062691392e-03;6.5266699619142866e-03
33;3.1650799503929071e-06;1.4646441958202949e-02;3.0672438137388319e-02;1.9550825326450094e-01
34;4.7125941678564411e-06;9.1310639189663660e-05;8.3915221991581902e-03;2.9108988089558792e-03
35;3.2084890823559084e-05;4.4149531136549337e-03;2.9902239942842097e-02;6.4661180583986511e-02
36;2.7565429986365108e-05;1.5172256111940343e-03;3.0225588949597294e-02;1.2510588626253397e-01
37;3.2705432976799440e-06;2.0731889411171240e-03;7.8712894800006695e-03;2.3985190354817144e-02
38;1.0396144670871176e-05;5.7472100702061503e-04;1.6797541384780700e-02;1.0761441752108407e-02
39;6.0092029518227597e-06;2.0805835976478641e-04;6.9944479285461419e-03;3.1209146531173890e-03
40;5.6803919905527981e-06;1.6977212779961123e-04;8.3534716166463081e-03;2.4761454938248572e-03
41;2.2717163793608796e-05;9.7625833911692554e-04;1.9478924746509176e-02;1.4122053481293539e-02
42;6.0732278461599005e-06;2.1538812278292869e-04;6.9920929118023074e-03;3.2283198555245413e-03
43;3.1077698945575402e-05;1.8763614451892507e-03;3.5013028779104435e-02;5.7193480839357727e-02
44;1.5964256952713845e-05;8.2662237748447210e-03;2.2922981344424640e-02;2.0724155847227421e-02
45;9.7132211438354419e-06;2.2268786536141878e-03;1.0199006679956433e-02;1.5842034043732231e-02
46;5.1432203285552210e-06;1.6872327458919184e-04;3.9940691399110960e-03;8.7170698106930344e-03
47;8.9575539664332782e-06;2.4190952895662628e-04;9.7381249913090530e-03;1.9590220549295490e-02
48;1.2659645278391510e-05;8.0326402910091306e-03;2.7370280117231499e-02;9.6143695403754809e-02
49;3.6716553513784842e-06;8.2725476119441987e-05;3.9963186117556613e-03;1.0069222962873143e-02
50;5.1303037325690175e-06;2.5534286775766605e-04;4.5231599695250493e-03;7.6298134841307139e-03
51;3.7059879435793500e-06;1.1841859213962251e-04;5.0180763372478345e-03;8.5343828629308102e-03
52;3.0732775218043869e-06;7.9599872123543652e-05;5.4000827769939566e-03;6.3409555323689047e-03
53;3.6965175903093535e-06;7.3795582840635842e-05;3.5596963595788322e-03;1.3148960302950118e-02
54;1.2658016792226511e-05;6.8116223979210726e-03;3.2399667731703649e-02;2.0305619326213417e-01
55;6.4828856062931571e-06;9.3264042650607337e-05;8.7600969090660778e-03;3.8187375494224199e-03
56;4.7277545604543919e-06;3.8307406981803879e-04;5.0404733858867238e-03;7.2416876171476924e-03
57;2.4278465809278626e-06;4.9343439928519644e-05;3.6611775760610333e-03;1.6364759898121965e-03
58;5.5381973472629465e-06;2.9657218885570413e-04;5.6485382510234310e-03;5.6185670141390594e-03
59;4.9427951280794522e-06;3.9927398278327946e-04;5.4393829341249792e-03;5.7453269654887994e-03
60;3.0665955756689830e-06;1.6774204644745739e-05;4.4823866014007743e-03;1.6180516180690535e-03
61;4.9563212424666991e-06;1.3899580420663498e-04;3.5077024540691292e-03;1.1060707963513028e-02
62;4.1967533504727873e-06;2.7720627243751987e-04;3.1387833836448347e-03;1.1572686955615034e-02
63;3.3707775139584818e-06;4.4070352633692410e-04;2.9438864359980343e-03;1.2127742605440878e-02
64;1.8835884277293812e-06;5.3510663984418298e-05;1.6587586291655649e-03;8.7091893487733375e-03
65;1.2333525420555978e-05;3.4026199256349045e-04;1.6727919875648915e-02;8.7386839415646966e-03
66;5.5683270841246029e-06;1.6874879932475209e-04;8.3575828449127913e-03;2.6248761334366735e-03
