VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;819;2021;9.9355298338707806e-02;2.1338716486309201e-03;1.3646452147413168e-01;5.6427354395265361e-03;1.5704567214534488e+00;2.3758216867970803e+00;2.0970586832212934e+00;16435;1.4702172515399006e+01
