VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;2144;2962;819;2021;7.5319999999999996e-03;1.2467000000000001e-02;1.9347000000000000e-02;3.2290000000000001e-03;1.3799999999999999e-04
