TotProc Type Time
1 CreateMesh 9.78000000e-04
1 SetVariables 1.30000000e-05
1 ComputeGeometricProperties 1.03800000e-03
1 CreateVEMSpace 2.46000000e-04
1 AssembleSystem 2.57300000e-03
1 ComputeVEMPerformance 1.34300000e-02
1 Factorize 1.66000000e-04
1 Solve 1.60000000e-05
1 ComputeErrors 1.03230000e-02
1 ExportSolution 1.50760000e-02
