Id;error_L2;error_H1;norm_L2;norm_H1
0;3.6843958700895808e-06;2.2926950580794991e-03;5.8920474074358273e-03;6.3154796042180442e-03
1;1.6764411692331218e-06;3.6364470768340297e-04;2.9028018526323076e-03;2.4251234483245697e-03
2;6.8664515772319613e-08;4.8500470579701809e-04;1.8864090213982099e-03;1.9417030777289543e-03
3;1.3510530857688813e-06;6.1967331664132736e-04;3.0092605517076719e-03;2.7572392950171174e-03
4;1.4090351021177724e-06;1.1246084498450141e-03;3.1246036087097828e-03;2.7690167516285060e-03
5;4.3844235879495369e-07;4.5632282355608758e-04;1.9964524589998743e-03;2.1718961776074140e-03
6;1.5839941797345090e-06;1.5465467338871119e-03;3.2391875915846313e-03;2.6505771927897749e-03
7;2.2031627964435226e-07;8.0609272982157124e-04;1.7835760655338039e-03;1.4443390282230936e-03
8;1.4607223782398822e-06;5.8861526821088841e-04;2.2157263200563667e-03;2.4664669741725946e-03
9;1.7610200036307037e-06;1.7412934375613883e-03;3.3468427310761177e-03;2.6010799953587955e-03
10;1.8819972990387896e-06;1.6648293948144251e-03;3.4430390035472712e-03;2.8445575611882306e-03
11;1.9235676874062140e-06;5.8775255683451674e-04;2.3178278337872057e-03;2.7870167438181484e-03
12;2.2552845267920167e-06;2.9257649481681178e-04;2.5102034675895625e-03;4.4578228996717852e-03
13;1.0456516209276851e-06;4.1776830114296679e-04;1.3239520533044182e-03;8.2627544153478644e-03
14;1.0102060026316715e-06;5.0816168153805810e-05;1.3478706049302731e-03;6.1991600293138938e-03
15;2.1009938403379903e-06;1.9644984915853371e-04;2.5989963959553376e-03;5.4494830557819136e-03
16;1.1213916182508370e-06;4.9052784347906843e-04;1.2957776049439213e-03;8.0981812946375447e-03
17;2.2551235920468810e-06;4.6880899485343729e-04;2.4142699485761076e-03;3.4583192181530595e-03
18;1.0358720505097035e-05;7.4101961700975957e-03;2.3506191966937096e-02;5.2182880409526781e-02
19;9.5019097111360489e-07;5.2543555978121735e-04;2.1075748425421993e-03;2.3013906683589753e-03
20;8.4737691717876593e-05;4.7431465391216884e-03;4.4415341001936608e-02;7.3866380988063876e-02
21;1.1231878070815347e-05;5.0319190031703983e-04;1.0557819732223184e-02;1.0923545282379805e-02
22;1.7788106658815086e-04;5.7321353008657492e-03;6.8149528218888561e-02;1.1815673088685685e-01
23;4.0871715766131771e-06;2.9002105875827446e-04;2.9282961528318474e-03;6.3155217946806071e-03
24;1.1010015216316840e-06;4.2709614343022454e-03;3.8439241725780594e-02;3.0055872127605016e-01
25;5.7623003462258682e-06;9.6381272409751492e-05;3.6523340238540218e-03;5.9532931749575642e-03
26;4.0765566812446552e-06;3.0765620542208647e-04;3.9949619955231552e-03;5.7624321816683519e-03
27;1.4482526165173055e-05;2.4898190179944058e-04;1.3625821578341080e-02;6.4820326095239734e-03
28;1.2597571195734489e-05;3.8927021065956986e-04;8.2441756704584417e-03;1.3954807954873902e-02
29;3.4951017181311278e-06;6.1065087420800212e-04;1.1346162117008212e-02;3.3342113327766459e-02
30;2.6627201048654220e-06;1.9897537216336675e-04;4.0393319342024742e-03;2.8673463259774122e-02
31;3.2521030613065380e-06;1.7000372957426331e-04;8.6999641711476214e-03;1.0983508305643977e-02
32;5.7125473991011540e-06;1.2703080422757581e-02;3.0709414004077375e-02;1.9863380016539722e-01
33;6.1332314493808667e-06;6.6542866592038180e-04;9.3946563762666024e-03;6.3277901892501917e-03
34;5.0224748969222463e-06;8.5061025845767303e-05;3.6716106176712792e-03;1.7729782681426254e-03
35;4.9669251952521980e-06;5.1382491152426215e-05;4.0099966098095796e-03;1.5818136062404945e-03
36;4.0752232100552745e-06;1.1746508879200256e-04;3.6993094663610466e-03;1.4991023984834953e-03
37;3.7502098213505455e-06;1.1338293720013104e-04;2.9479119655293120e-03;1.5517144975164083e-03
38;4.3910857960802478e-06;1.0214395931643219e-04;2.9300776188559436e-03;1.7417522878646423e-03
39;1.6064322677165851e-05;6.0200359925325188e-04;1.5959406331027142e-02;9.1615811671147684e-03
40;6.2694854293936834e-06;7.3941344513320272e-05;5.1606970933787384e-03;2.8504613802339380e-03
41;2.9733115897331765e-06;6.5292027883261710e-05;3.5209221711653372e-03;1.0213614901607294e-03
42;3.7822992667847793e-06;4.5824815239637550e-05;3.9487094377009951e-03;1.4210682444533969e-03
