VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;187;398;212;181;1.0319999999999999e-03;1.4130000000000000e-03;5.4900000000000001e-03;3.7500000000000001e-04;2.6999999999999999e-05
