VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;51;125;3.0381718397129148e-01;2.9309554636398682e-02;5.1644102442228923e-01;3.0701958635634075e-02;1.5471214302073906e+00;2.2585228420353167e+00;2.0840641772733397e+00;974;6.1459506062185723e+00
