VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;32;50;5.9298660719393137e-01;6.9875343171611065e-02;7.1281574208755705e-01;9.8015543338529687e-02;1.5120669104453095e+00;2.1238500369903557e+00;2.0017255245576133e+00;254;3.9460194381664335e+00
