VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;70;101;32;50;4.8700000000000002e-04;3.1599999999999998e-04;5.9000000000000003e-04;6.0000000000000002e-05;5.0000000000000004e-06
