Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
23;4;6;3.1752446100049276e+00;3.1752446100049281e+00;1.0000000000000000e+00;1.2919517348320736e-16;2.7347811522503525e-16;1.1102230246251565e-16;5.2581369897286695e-17;7.9688421792657486e-17;1.2566871346510768e-16
24;4;6;4.4090750881471630e+00;4.4090750881471630e+00;1.0000000000000000e+00;1.8204956594198100e-16;1.8204956594198100e-16;0.0000000000000000e+00;4.3798426999364924e-17;1.8915856687855373e-16;5.3298655404908411e-17
25;4;6;3.3867157461523187e+00;3.3867157461523179e+00;1.0000000000000000e+00;6.6071485584007679e-17;6.6071485584007679e-17;0.0000000000000000e+00;7.0039772032041854e-18;0.0000000000000000e+00;5.8878467200641560e-17
26;4;6;3.9387934433622562e+00;3.9387934433622562e+00;1.0000000000000000e+00;6.4098756212785473e-17;3.1000629707301603e-16;1.1102230246251565e-16;5.5585929407841857e-17;8.9143491205750972e-17;2.7755575615628914e-17
27;4;6;3.3093614808044540e+00;3.3093614808044540e+00;1.0000000000000000e+00;9.0649330367367902e-17;4.0539612963254124e-16;0.0000000000000000e+00;1.4464514099999544e-17;0.0000000000000000e+00;0.0000000000000000e+00
28;4;6;3.0332452969492909e+00;3.0332452969492913e+00;1.0000000000000000e+00;1.1331166295920988e-17;3.4153646505908205e-16;0.0000000000000000e+00;1.9736974462929921e-16;7.8451516617839476e-17;7.3434350574402583e-17
29;4;6;4.4243307689159748e+00;4.4243307689159757e+00;1.0000000000000000e+00;1.8204956594198100e-16;3.1442710413047747e-16;2.2204460492503131e-16;2.0947402410161620e-17;2.6812201962551460e-16;0.0000000000000000e+00
30;4;6;3.3558380238435253e+00;3.3558380238435261e+00;1.0000000000000000e+00;1.6024689053196368e-17;1.2919517348320736e-16;2.2204460492503131e-16;1.6120887085825066e-16;0.0000000000000000e+00;0.0000000000000000e+00
31;4;6;3.5194088056463717e+00;3.5194088056463722e+00;1.0000000000000000e+00;8.0123445265981841e-18;2.8134626479538591e-16;2.2204460492503131e-16;1.4912154521675897e-16;1.6562699601728491e-16;7.0763110837545946e-17
32;4;6;3.4915970087611923e+00;3.4915970087611914e+00;1.0000000000000000e+00;1.6024689053196368e-17;2.5950597370530865e-16;2.2204460492503131e-16;5.6378192991829921e-17;8.1946782891517355e-17;2.7755575615628914e-17
