Id;error_L2;error_H1;norm_L2;norm_H1
0;4.0482185282110602e-06;1.4667486478436734e-03;5.9046229683583362e-03;9.4722288972420368e-03
1;8.9324536057667145e-06;3.9276224692170658e-03;1.4041791716232658e-02;1.2270316877518752e-02
2;5.5925538091284552e-06;8.4070826192700484e-04;5.8324406560868042e-03;2.9060733577554364e-02
3;1.1155460789785450e-05;1.0172659465101701e-02;2.6495880377991627e-02;4.5884942541026430e-02
4;2.5451041640457464e-06;5.3294834849409054e-05;2.5943394932121128e-03;9.3381034346961735e-03
5;1.1130501862702952e-05;1.7138176384217077e-03;1.0931070871293254e-02;1.7999754856129833e-02
6;5.7304000200877864e-06;1.2699819212507395e-02;3.0707772228694488e-02;1.9849455216169609e-01
7;8.5980432284200413e-07;2.0053177836815688e-03;9.0402173591958047e-03;1.1350367275963905e-02
8;7.7631155237000286e-06;2.0815160190084585e-04;8.3847183489132726e-03;1.7522360535255403e-02
9;2.4917556001607121e-06;1.8889997207111427e-04;3.7537320810640878e-03;6.7398569446042896e-03
10;3.1228452374327649e-06;5.8111428622706765e-05;2.9547691535975924e-03;7.4623734933330129e-03
11;3.7402919984559466e-05;4.0057787953392257e-03;3.6833782177934773e-02;7.4743220885023304e-02
12;1.5411289843865294e-06;3.6903322673928194e-03;3.8353067618433517e-02;2.8828982489300486e-01
13;2.8818822740612606e-06;7.9468165410156226e-05;5.2323804221411823e-03;1.4161148295981450e-02
14;2.7429431606078998e-06;1.9459566306031305e-04;4.0362640728311304e-03;2.8145529791770867e-02
15;3.5652617990747070e-06;5.8078797426206063e-05;6.3600902754345143e-03;1.5471590399929361e-02
16;1.5417961168121906e-06;2.1985883662951655e-04;4.0934906176453168e-03;4.4779729483349785e-03
17;3.3988327166051886e-06;2.8911140953848168e-04;6.2249672803434235e-03;4.6531385116198951e-03
18;2.8018257866440129e-06;1.0738382655243514e-04;5.0029452712151735e-03;5.8144771111967785e-03
19;2.0890694940316220e-06;2.4242838070855034e-04;4.0845034528685419e-03;2.6519349020013051e-02
20;5.0758754268997196e-06;5.1439139521360457e-04;7.6992780190399913e-03;4.4742830572214957e-03
21;2.5763931164622873e-06;5.6930119432627903e-05;5.5564828966595189e-03;8.5515610177503629e-03
22;1.8841290981824577e-06;3.6503272644482497e-05;4.6383002895786524e-03;2.1597536634883423e-03
23;2.9388304947239824e-06;1.3158109352071428e-04;5.9613182157428786e-03;1.5458223822552122e-02
24;3.3121504248560170e-06;1.4426435266131141e-02;3.0628325543024682e-02;1.9180846168236770e-01
25;4.8063374610063158e-06;2.6807000890802701e-04;1.0796820737612189e-02;8.1599888536749120e-03
26;1.2551528055700473e-05;6.8960646166952889e-03;3.2408528375879729e-02;2.0522824805204604e-01
27;1.1315521009883929e-05;5.4605508318836488e-04;1.2890385850837143e-02;5.9701868156008054e-03
28;8.3964461706724418e-06;3.2449272173232767e-04;1.5530263701739187e-02;7.8922867153097265e-03
29;2.5783842555309559e-05;1.2216175464702698e-03;2.0309996656868234e-02;1.5691357643059255e-02
30;5.1251783762365190e-05;4.3026712906041962e-03;4.5265002612250999e-02;7.8978694958857815e-02
31;4.8504129166976142e-05;3.2247575325472285e-03;2.8919793069526391e-02;5.7931575915262726e-02
32;1.0371105007721546e-05;3.4599135830925398e-03;1.2985337801576281e-02;1.7766262254696408e-02
33;2.4390822296501675e-06;1.8198876744418700e-03;6.3670192537878837e-03;1.7585394129467975e-02
34;1.3017781721614202e-05;6.2944574184071482e-03;1.8351683773647938e-02;1.8749482222789642e-02
35;1.0917088778206135e-05;6.2332441624484770e-04;1.2819427791825804e-02;2.6002270961444154e-02
36;6.7284509601009985e-06;3.6134075719230092e-04;1.0080119967522254e-02;1.6659240734362750e-02
37;7.0034553091172848e-06;5.9826987201425205e-04;8.4378192950587613e-03;2.6284483225090867e-02
38;3.3957889936230855e-05;6.7812155045255534e-03;2.3240588877881156e-02;3.9835202890701790e-02
39;9.8759657564818786e-06;7.5848655638360201e-03;2.4729122835825408e-02;1.0558976592470676e-01
40;1.3534515482034329e-05;4.3315121130805439e-04;1.6077834002383575e-02;5.4449753823869376e-03
41;9.6575896287107747e-06;5.3676314774018749e-04;1.5929524400569869e-02;8.0071768153086184e-02
42;9.4622717725661116e-06;6.6862412237422549e-04;1.5893975447131219e-02;9.1388813676368703e-03
43;6.6439893642833039e-06;2.1780483820511138e-04;7.2744522994536900e-03;5.1428915251534547e-03
44;5.7810882953997716e-06;7.2606908081415024e-05;8.3876778167196187e-03;2.5121541945706712e-03
45;8.3814947169099125e-06;3.3280981657128183e-04;1.4187843242527028e-02;5.7502548459987075e-03
46;9.8728219946427418e-06;1.7529409865439186e-04;1.3102001524214103e-02;7.3059785504486236e-03
