VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;114;84;1.0000000000000000e+00;5.2120834307123103e-02;5.9708722082715437e-01;6.5612135857602061e-02;1.5306643764136290e+00;2.2292908617531335e+00;1.9853644820590512e+00;658;1.8112551440734410e-14
