VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;112;248;137;107;8.7799999999999998e-04;5.9000000000000003e-04;2.8790000000000000e-03;2.1800000000000001e-04;1.2999999999999999e-05
