Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
26;3;3;3.1298487271542821e+00;3.1298487271542839e+00;1.0000000000000000e+00;7.3434350574402583e-17;2.6098605780097765e-16;2.2204460492503131e-16;2.2666496202353956e-16;9.9708151662372598e-17;1.5607484603764673e-32
27;3;3;6.0561763452486961e+00;6.0561763452486961e+00;1.0000000000000000e+00;9.1002740403051136e-17;2.7253751702937050e-16;0.0000000000000000e+00;2.3370057251464445e-17;2.1853972679549117e-16;6.3068773772812516e-33
28;3;3;1.2345118251090586e+01;1.2345118251090575e+01;1.0000000000000000e+00;3.2111913537771814e-17;6.2245397947326373e-16;4.4408920985006262e-16;1.5976846602539659e-16;0.0000000000000000e+00;1.9832787666026526e-32
29;3;3;4.3010126853093595e+00;4.3010126853093578e+00;1.0000000000000000e+00;2.2887833992611192e-16;2.8254877198264683e-16;0.0000000000000000e+00;1.4840421608514210e-17;1.9024272899819574e-16;5.5528412626261688e-32
30;3;3;9.3132724986339745e+00;9.3132724986339728e+00;1.0000000000000000e+00;2.8713385560740992e-16;4.6692105296788140e-16;4.4408920985006262e-16;2.6182326926848848e-16;4.6060398065153769e-17;2.9680603106192168e-32
31;3;3;5.9635794336565935e+00;5.9635794336565926e+00;1.0000000000000000e+00;8.0123445265981841e-18;2.4087188738054123e-16;2.2204460492503131e-16;1.4501001284100801e-16;9.6455423441622061e-17;0.0000000000000000e+00
32;3;3;1.5874620215738016e+01;1.5874620215738013e+01;1.0000000000000000e+00;7.8591716798606747e-16;2.3846830834646445e-15;0.0000000000000000e+00;2.7595331860399503e-16;1.9158094531134701e-16;3.9643659713951296e-31
33;3;3;4.0031498029617323e+00;4.0031498029617305e+00;1.0000000000000000e+00;1.3018518929051675e-16;3.6891604655173876e-16;4.4408920985006262e-16;1.7688773084700465e-16;1.4034481439561232e-16;8.1760803743868009e-32
34;3;3;9.5930212454083996e+00;9.5930212454084032e+00;1.0000000000000000e+00;1.4388796649533547e-16;5.4395499549382977e-16;2.2204460492503131e-16;1.5203651669682207e-16;4.1491210380723835e-17;3.4935261252726934e-32
35;3;3;4.0031498029617243e+00;4.0031498029617278e+00;1.0000000000000000e+00;1.5256364523938824e-16;3.4676539410475672e-16;0.0000000000000000e+00;3.4418827356118688e-17;4.3311350022101958e-17;5.8868754065358687e-32
36;3;3;4.2627013350912959e+00;4.2627013350912941e+00;1.0000000000000000e+00;3.2049378106392736e-17;6.1863805090188375e-16;4.4408920985006262e-16;2.8492106507703822e-17;2.9069276826838745e-17;7.5808156181729942e-33
37;3;3;1.3048294891652931e+01;1.3048294891652933e+01;1.0000000000000000e+00;5.6817071159265790e-16;2.1055484440333917e-15;0.0000000000000000e+00;1.8786688263087563e-17;7.8912672270766595e-17;1.0683794022208234e-31
38;3;3;3.7626348789750743e+01;3.7626348789750935e+01;1.0000000000000000e+00;1.2968184440603619e-15;1.5656322639923091e-14;0.0000000000000000e+00;1.0422996689384978e-16;3.5826827916834262e-17;1.7816972197874791e-30
39;3;3;8.9488528556549483e+00;8.9488528556549447e+00;1.0000000000000000e+00;2.3170087872037560e-16;7.3083826613238683e-16;4.4408920985006262e-16;1.3158956023437633e-16;4.6616622217660659e-17;7.3148555612287070e-32
40;3;3;1.0018934398221583e+01;1.0018934398221589e+01;1.0000000000000000e+00;4.1092080486895638e-16;2.0046399238500650e-15;0.0000000000000000e+00;3.7045899727953414e-17;1.0406478559659177e-16;9.6842138820215842e-32
41;3;3;3.2341741562317199e+00;3.2341741562317221e+00;1.0000000000000000e+00;1.9966659672768449e-16;2.6862273777494797e-16;0.0000000000000000e+00;4.6969453665265524e-17;1.2206309221543447e-16;3.6993367354996928e-32
42;3;3;3.2341741562317212e+00;3.2341741562317217e+00;1.0000000000000000e+00;2.5095399813803049e-16;3.2457413322380114e-16;1.1102230246251565e-16;2.1048930877119652e-16;1.0982448642315224e-16;7.2217596141215961e-32
43;3;3;6.6766945104472430e+00;6.6766945104472413e+00;1.0000000000000000e+00;2.4050383779979477e-16;3.4144246850712741e-16;0.0000000000000000e+00;2.1056531981055692e-17;1.3410393918860240e-16;2.1419093436198087e-32
