Id;error_L2;error_H1;norm_L2;norm_H1
0;9.8086877837414267e-08;1.3919170306440017e-04;7.0115620461366004e-03;1.8927468241809020e-02
1;6.7970242599042926e-08;8.7958387914239264e-05;2.7507056006687599e-03;7.5011700112438103e-03
2;2.2308983457326147e-07;1.2457479331429519e-04;5.4961847579143470e-03;1.1087496924927992e-02
3;1.0916239641727614e-06;6.3769121087448456e-04;1.2933494990044144e-02;3.1472188366962743e-02
4;2.0548397705414479e-06;2.0529806666068741e-03;2.2316367915520486e-02;5.5285707314700047e-02
5;7.0662486654163116e-06;2.7867453604219598e-03;3.1190943196090615e-02;6.5104976423687982e-02
6;6.1777039637736994e-09;1.4524595303364686e-04;4.0520449778934185e-03;3.3538040624891588e-02
7;2.2062596696029342e-07;1.4256818468647782e-03;1.3655891817122963e-02;5.1531719564414130e-02
8;3.3239575408828025e-07;8.4923162141618976e-04;8.6750982832445069e-03;1.5160738071903990e-02
9;3.5964041959703487e-07;8.8016072158177377e-04;3.7137627299605341e-03;1.1170495628503951e-03
10;1.6535530971532860e-08;2.7038269605630347e-04;1.6508964561279880e-03;3.4850673146733460e-06
11;7.0799182359114824e-07;7.7770387631104915e-04;4.2244712971625277e-03;4.0121057647163434e-03
12;1.8933628976484545e-06;2.7061750836610715e-03;1.7872381088741555e-02;3.4689148258140963e-02
13;6.3429901331420425e-07;4.7025381109069316e-04;4.3715047292435995e-03;1.1843225112485371e-02
14;3.2157619988502230e-07;1.0225665352326771e-03;1.0412253102130451e-02;5.5340525754056243e-02
15;3.6058658635742652e-08;2.2784653813529736e-04;5.2518648794152778e-03;1.9601879219161150e-02
16;7.3364780209621037e-07;1.2561581892138791e-04;1.1553438933355954e-02;1.2859147259834960e-02
17;5.0917005224727626e-07;6.7134858657821303e-05;8.4722300964835684e-03;6.7237934094368356e-03
18;6.3935909279990352e-07;1.1181653221155163e-04;1.0956183318115004e-02;6.4956785580762445e-03
19;1.7443594887696431e-06;4.6989392267638959e-04;2.3540116188937692e-02;1.9762165114936215e-02
20;1.0741151273168398e-06;2.6645286199670180e-04;1.3967641492646626e-02;9.6608007285639355e-03
21;8.0661409050826001e-07;1.3803258470668886e-04;7.6318547808702387e-03;5.0657742347064248e-03
22;4.3089325521327367e-06;1.1351432257704509e-03;3.4940406724627768e-02;3.3875063075388720e-02
23;1.3121105432121008e-06;2.0220312981359938e-04;1.4117070094961040e-02;1.7206658257638181e-02
24;3.5986655450890920e-07;7.4593292863969535e-05;6.3595809693165499e-03;9.1758991808041524e-03
25;1.6183438205394380e-06;5.0694333025432285e-04;1.3239921722336782e-02;3.4093992109017382e-02
26;1.4140904619928138e-06;1.1922181379071363e-03;1.9624602468762246e-02;1.3932568451140770e-01
27;2.3780524753018730e-06;1.1916979933680623e-03;2.9623750885013587e-02;8.6904837372788840e-02
28;1.1571570676252648e-06;6.3454473090689177e-04;1.1291633491672785e-02;8.3049003060310961e-02
29;2.5093985556572044e-06;5.3786918100629032e-04;1.6463625418872467e-02;5.0444910850075630e-02
30;3.0023025126760846e-07;1.2144304219153029e-04;8.6202587978027843e-03;1.1332385486155128e-03
31;4.4583079355923379e-07;1.9132267855803296e-04;1.6142916181223356e-02;5.7952500629428645e-03
32;1.5989546584689402e-06;4.7095110697554664e-04;2.5169284714981952e-02;7.1859683897455319e-03
33;5.5701585884601498e-07;1.3105095765453029e-04;1.3354520108259882e-02;1.9000776429398958e-03
34;4.1764718627509634e-07;1.5443690188120292e-04;1.3190489774455140e-02;4.4373295895875327e-03
35;2.6217411676502144e-07;6.7168215882740712e-05;7.4940039570170203e-03;1.4812617189075982e-03
36;4.7524006352018408e-07;1.0558434413842705e-04;7.3760439289412855e-03;3.5116066161351603e-03
37;7.7416045850137009e-07;1.4660917527826650e-04;9.6996016249059885e-03;5.6519464113428241e-03
38;1.8450977377245406e-06;3.6585984576193169e-04;2.4387843644261841e-02;7.1458828745586157e-03
39;3.7321567649887571e-07;6.7635292921106233e-05;7.0938071820652662e-03;2.5542472203725908e-03
40;1.7542130159078449e-07;3.0140943117598425e-05;4.7667708967752270e-03;6.9973918358261407e-04
41;1.0246209598650737e-06;6.7627615926401134e-04;2.2110448187341345e-02;3.0195897261786784e-03
42;1.4672370675765172e-05;4.0467291492406994e-03;7.7111046421084489e-02;8.9366268047649886e-04
43;5.7920596948625244e-07;1.6509124321068913e-04;9.3451640023137980e-03;1.0402177707992430e-03
44;2.7771753649618157e-08;6.8901805295772228e-05;2.5859416279440462e-03;2.5985433759671689e-02
45;1.4914533097699484e-07;1.1715750693397044e-04;4.5102382872043703e-03;3.7240689153371948e-02
46;3.1440069115367647e-07;1.8968401945627564e-04;7.8827133803759594e-03;6.2307637330705906e-02
47;1.1698885557764634e-06;6.9550755747851706e-04;1.2829587635988383e-02;8.7673221120167552e-02
48;6.5689572354464235e-07;1.5542784178340139e-04;9.7518051473119097e-03;3.3971335364536524e-02
49;1.4181112124366063e-07;6.2052697802502380e-05;4.1196979224748399e-03;2.0847143838896111e-02
50;1.1043781596720415e-06;3.0033790144628152e-04;1.5843756517303728e-02;6.3627114258960657e-02
51;8.5734131216615152e-07;7.2869339279780609e-04;9.7386615532302177e-03;5.8322463962862559e-02
52;2.2479689453321202e-06;1.5682625875295167e-03;2.1181689690082425e-02;1.0372825019880126e-01
53;4.5029280759488776e-07;9.8258765107176284e-05;6.8271953876207284e-03;1.3813806783568614e-02
54;2.0964615299116113e-07;1.9247630684840022e-04;5.0574604956983077e-03;1.1023037674792735e-02
55;5.7684508750958864e-06;1.1628559454804161e-03;3.4237072463025570e-02;6.2709343687064101e-02
56;1.6887275903837156e-06;4.9447251113395160e-04;1.7897587448539240e-02;3.0423242222088427e-02
57;4.1933514348146788e-07;1.9579938032750758e-04;8.9694223843394660e-03;9.6373906100922866e-03
58;6.3406020843090470e-06;2.6260329141830200e-03;3.2557187323141223e-02;5.7627301567390883e-02
59;4.3868810577709818e-06;1.6300102066975442e-03;3.1335924314441876e-02;5.2069866783478247e-02
60;1.0510164766266001e-06;4.4210871829885548e-04;2.3126684024238245e-02;2.2557653511221756e-02
61;7.5951233651563782e-07;1.9203547077840778e-04;1.4455947122681907e-02;1.2891145409636567e-02
62;1.8507606628083442e-07;1.1395354462098007e-04;9.4681668323977983e-03;1.4228299996237604e-02
63;2.2751365138953900e-07;5.6884785912387062e-05;7.7360695470225158e-03;9.0423004350426873e-03
64;2.9607947821474545e-06;9.3008918463604998e-04;2.3692190990684592e-02;2.4891814044287051e-02
65;4.2414648412313212e-07;1.0021154751372973e-04;7.3376642403585853e-03;1.1240631261894779e-02
66;1.0105956893917092e-06;4.8360443662415307e-04;1.4674956208829470e-02;2.0433702635883032e-02
67;1.9477032398778298e-05;4.4549830128584687e-03;8.0254721666694812e-02;1.3187386764463670e-02
68;4.4504744068546354e-07;2.9826348656393617e-04;5.5580284855917053e-03;1.2463699446489084e-03
69;1.2056635819008082e-06;8.0015615824411725e-04;1.9436487229729550e-02;8.0942561378980517e-03
70;6.9705676331749932e-06;2.0913466720046377e-03;5.3862049183060881e-02;1.6839821013514347e-02
71;2.7018788164693566e-07;2.0796988907407913e-04;5.6337698471078433e-03;3.4902368394272701e-02
72;1.9886992229667454e-08;7.0254406871842474e-05;4.9323509836462325e-03;1.7744831959963785e-02
73;1.0164325723322460e-08;2.9233833530993159e-05;1.3837456912672587e-03;4.8265263774506101e-03
74;7.4770197441279920e-08;1.8670189924579897e-04;3.9898598189850934e-03;1.5834037143650389e-02
75;2.1455443519760468e-08;4.9024063340073411e-05;3.3288560321990072e-03;1.1822726966389759e-02
76;7.0965708930630262e-07;7.5755453508194698e-04;1.1664405744185202e-02;7.9052204277629601e-02
77;1.4157178242922730e-07;1.0957583235774702e-04;6.2034968699515407e-03;2.7756416044101069e-02
78;2.7502131261689624e-07;3.0141842703439999e-04;4.0910579376189308e-03;2.2473824957494604e-02
79;2.4709627806751602e-07;7.6389569922279935e-04;1.3284277246290152e-02;3.0872225767567228e-02
80;1.0251318665326608e-06;9.3147110168456432e-04;1.2802636586084937e-02;5.2456921235493281e-02
81;4.9523067733830558e-08;1.0035301016579322e-03;4.2685927081050476e-03;3.7099429229075520e-03
82;5.6785840763394232e-07;1.9522284137210870e-03;8.2151352966789732e-03;2.9710499040968379e-02
83;2.9879016318172753e-07;3.6213802128672935e-04;6.8215449208817690e-03;1.3811460585336251e-02
84;1.8865751979532662e-08;4.1222764878426951e-04;4.4684187361634861e-03;1.4463639964370913e-02
85;5.1306922633697750e-06;2.5399427787750721e-03;3.4245362931137682e-02;1.1424017445380472e-01
86;1.0502929049056739e-08;4.3456642951840001e-04;7.4536950207640760e-03;5.8093546449257370e-02
87;4.4458506269865413e-07;5.2987493973957994e-04;7.5975467374550338e-03;4.7732448365045539e-02
88;2.1304705817503480e-06;9.6227016335089454e-04;1.8686487589825097e-02;7.9649902012143961e-02
