Id;X;Y;Z;num_solution;ext_solution;error_inf
0;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
1;1.0000000000000000e+00;4.7593429999999998e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
2;0.0000000000000000e+00;1.2724160000000000e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
3;1.0000000000000000e+00;4.8145258000000002e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
4;0.0000000000000000e+00;4.1557100000000000e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
5;0.0000000000000000e+00;2.1328005000000000e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
6;0.0000000000000000e+00;4.1316716999999997e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
7;0.0000000000000000e+00;4.3854488000000003e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
8;0.0000000000000000e+00;4.5736882000000001e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
9;0.0000000000000000e+00;5.0373946999999997e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
10;0.0000000000000000e+00;5.2412639999999999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
11;0.0000000000000000e+00;5.5725910000000001e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
12;0.0000000000000000e+00;6.5130226999999996e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
13;1.0000000000000000e+00;5.8614663000000000e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
14;0.0000000000000000e+00;8.0620517000000003e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
15;1.0000000000000000e+00;7.9302424000000005e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
16;0.0000000000000000e+00;9.4762942999999999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
17;0.0000000000000000e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
18;1.7576000000000000e-03;6.5063532999999996e-01;0.0000000000000000e+00;1.1175870537400481e+00;1.1063810576063910e+00;1.1205996133657026e-02
19;7.4265800000000003e-03;4.6970226999999998e-01;0.0000000000000000e+00;1.1283975840205955e+00;1.1293774377432442e+00;9.7985372264863813e-04
20;1.0961510000000001e-02;1.2071440999999999e-01;0.0000000000000000e+00;1.1151960705127215e+00;1.1184116466800067e+00;3.2155761672851835e-03
21;1.1316959999999999e-02;2.5445300000000001e-02;0.0000000000000000e+00;1.1017453011696423e+00;1.1044393628527394e+00;2.6940616830970487e-03
22;1.6366090000000000e-02;1.4235519999999999e-01;0.0000000000000000e+00;1.1395003766486080e+00;1.1314469988408413e+00;8.0533778077667151e-03
23;2.8045850000000001e-02;8.7847151999999995e-01;0.0000000000000000e+00;1.1428976256557761e+00;1.1465629106580977e+00;3.6652850023215500e-03
24;2.8212240000000000e-02;9.5922240999999997e-01;0.0000000000000000e+00;1.1139528039126221e+00;1.1171581258310872e+00;3.2053219184651205e-03
25;2.8819460000000002e-02;7.1927134000000004e-01;0.0000000000000000e+00;1.1962861904167064e+00;1.1904243304713784e+00;5.8618599453279518e-03
26;2.9542740000000001e-02;4.2017199999999998e-02;0.0000000000000000e+00;1.1131948512100041e+00;1.1184642634432564e+00;5.2694122332523907e-03
27;3.5625150000000001e-02;4.1269721999999998e-01;0.0000000000000000e+00;1.2428973396512999e+00;1.2332343354620399e+00;9.6630041892600271e-03
28;3.7783589999999999e-02;9.5905423999999995e-01;0.0000000000000000e+00;1.1205734098916478e+00;1.1228427332414914e+00;2.2693233498436438e-03
29;3.9154250000000002e-02;4.5054147999999999e-01;0.0000000000000000e+00;1.2455934376381124e+00;1.2490123483497844e+00;3.4189107116719963e-03
30;4.0095400000000003e-02;3.3140575999999999e-01;0.0000000000000000e+00;1.2347689290860204e+00;1.2364474077149032e+00;1.6784786288828180e-03
31;4.7841929999999998e-02;2.0169239000000000e-01;0.0000000000000000e+00;1.2225942462375741e+00;1.2173538948958142e+00;5.2403513417598191e-03
32;4.9121919999999999e-02;5.5120499000000001e-01;0.0000000000000000e+00;1.2812084315539709e+00;1.2848763303581674e+00;3.6678988041964899e-03
33;5.0831990000000001e-02;7.5423037999999998e-01;0.0000000000000000e+00;1.2462109471624565e+00;1.2430976187842071e+00;3.1133283782494026e-03
34;5.3295719999999998e-02;8.8308176000000005e-01;0.0000000000000000e+00;1.1944543062985322e+00;1.1833508130665196e+00;1.1103493232012651e-02
35;5.4881159999999998e-02;2.9865658000000000e-01;0.0000000000000000e+00;1.2729930628177217e+00;1.2738331098833087e+00;8.4004706558693520e-04
36;5.7100180000000000e-02;2.2224479999999999e-01;0.0000000000000000e+00;1.2444769893870988e+00;1.2489009760351459e+00;4.4239866480471068e-03
37;5.8892739999999999e-02;5.4387523999999998e-01;0.0000000000000000e+00;1.3172644301874084e+00;1.3199904371058224e+00;2.7260069184140701e-03
38;5.9369819999999997e-02;6.0268151000000003e-01;0.0000000000000000e+00;1.3101479646073206e+00;1.3139593489753116e+00;3.8113843679909998e-03
39;7.2368030000000000e-02;6.9999146999999995e-01;0.0000000000000000e+00;1.3180608883736467e+00;1.3255634827978127e+00;7.5025944241660092e-03
40;8.3025219999999997e-02;6.1847514999999997e-01;0.0000000000000000e+00;1.3855797534025880e+00;1.3874302640251601e+00;1.8505106225721324e-03
41;8.3210599999999996e-02;5.8958447000000003e-01;0.0000000000000000e+00;1.3938100651362555e+00;1.3953507247736199e+00;1.5406596373643833e-03
42;8.4955589999999997e-02;8.6569026000000004e-01;0.0000000000000000e+00;1.2401189730085223e+00;1.2446186006313784e+00;4.4996276228561616e-03
43;8.6951849999999997e-02;2.3788935000000000e-01;0.0000000000000000e+00;1.3312630523680826e+00;1.3302955363186864e+00;9.6751604939626645e-04
44;8.7390010000000004e-02;4.9237409999999998e-01;0.0000000000000000e+00;1.4106849715500864e+00;1.4189377768693376e+00;8.2528053192512107e-03
45;8.8589050000000003e-02;6.9376380000000004e-01;0.0000000000000000e+00;1.3640878005460055e+00;1.3744621311558771e+00;1.0374330609871585e-02
46;9.3450549999999993e-02;6.5186840999999995e-01;0.0000000000000000e+00;1.4028118302374515e+00;1.4076073526846924e+00;4.7955224472409075e-03
47;9.8902710000000005e-02;2.6680900000000000e-02;0.0000000000000000e+00;1.1430552550319906e+00;1.1370301591793266e+00;6.0250958526639753e-03
48;1.0383782000000000e-01;2.9797709999999999e-01;0.0000000000000000e+00;1.4052731729640642e+00;1.4114557295003713e+00;6.1825565363071711e-03
49;1.1960862000000000e-01;2.4099229999999999e-02;0.0000000000000000e+00;1.1396716307175354e+00;1.1396247989089949e+00;4.6831808540481745e-05
50;1.2220304999999999e-01;9.6157359999999997e-02;0.0000000000000000e+00;1.2521221822266897e+00;1.2491665525570910e+00;2.9556296695987250e-03
51;1.3238862000000001e-01;6.0094079000000000e-01;0.0000000000000000e+00;1.5361397423686578e+00;1.5407221719633251e+00;4.5824295946672589e-03
52;1.4732814999999999e-01;4.6869783999999998e-01;0.0000000000000000e+00;1.5857449264943164e+00;1.6005208543316747e+00;1.4775927837358260e-02
53;1.5069673000000000e-01;8.8499302000000002e-01;0.0000000000000000e+00;1.3081819711161595e+00;1.3084254040963141e+00;2.4343298015461201e-04
54;1.5543428000000001e-01;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
55;1.5907245000000000e-01;5.0352923000000005e-01;0.0000000000000000e+00;1.6287028880604566e+00;1.6350469642421743e+00;6.3440761817177282e-03
56;1.6417087000000000e-01;8.7200879999999995e-02;0.0000000000000000e+00;1.2840682825579686e+00;1.2747550222450292e+00;9.3132603129393310e-03
57;1.6643400000000000e-01;1.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
58;1.6654958000000000e-01;9.4396088000000000e-01;0.0000000000000000e+00;1.2203636748172482e+00;1.2174866708257033e+00;2.8770039915448908e-03
59;1.7033502000000000e-01;6.5627751000000001e-01;0.0000000000000000e+00;1.5986518774913350e+00;1.6100610474308634e+00;1.1409169939528452e-02
60;1.7272630000000000e-01;6.8589973000000004e-01;0.0000000000000000e+00;1.5859441935889977e+00;1.5925571323174879e+00;6.6129387284901142e-03
61;1.7726601000000000e-01;6.5220644999999999e-01;0.0000000000000000e+00;1.6189321119546032e+00;1.6293117136362403e+00;1.0379601681637096e-02
62;1.8276500000000001e-01;7.7503054999999998e-01;0.0000000000000000e+00;1.5132167361980700e+00;1.5166796971239302e+00;3.4629609258602922e-03
