VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;303;515;213;253;1.5380000000000001e-03;1.9949999999999998e-03;4.0400000000000002e-03;4.6500000000000003e-04;1.9000000000000001e-05
