VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;254;368;115;215;1.1540000000000001e-03;1.1440000000000001e-03;2.3930000000000002e-03;3.4800000000000000e-04;1.9000000000000001e-05
