VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;202;171;1.0000000000000000e+00;5.4388358364661930e-02;6.1438479818022029e-01;8.3550438064687649e-02;1.5294043610166648e+00;2.2272732868885541e+00;1.9714814408733998e+00;3104;4.4666356995406943e-14
