Id;error_L2;error_H1;norm_L2;norm_H1
0;3.6173942862560810e-06;2.1755351755727778e-03;5.8890628151385344e-03;6.5689120414321959e-03
1;1.9372234390979287e-06;3.9612278549031694e-04;3.2766762537797590e-03;2.8788393546486210e-03
2;9.9905200513511810e-08;5.1621679048876603e-04;2.1506003435250031e-03;2.2677629243468443e-03
3;1.6256463766842451e-06;7.8576395555603781e-04;3.4155670747596620e-03;3.1686934088897317e-03
4;1.7380395964214698e-06;1.3784474330826358e-03;3.5620197099741468e-03;3.0921082824814997e-03
5;5.7498129004528206e-07;5.3106520267253094e-04;2.2911037246027156e-03;2.4936167374834915e-03
6;1.9470680899500552e-06;1.7877269978926853e-03;3.7033864523181191e-03;2.9544209016666347e-03
7;2.4570248858797328e-07;8.0814686582685990e-04;2.0171917182811886e-03;1.7527018876854741e-03
8;1.8033625378661127e-06;6.4904706358864480e-04;2.5633877361102521e-03;2.9929934292752492e-03
9;2.1144349303105882e-06;1.8660275729533219e-03;3.8316051831720627e-03;3.0682577388785985e-03
10;2.4971736576435905e-06;3.1680081105323374e-04;2.8057292772085572e-03;4.9727901434630985e-03
11;1.1978252980953444e-06;4.8272833033743392e-04;1.4834588557472886e-03;9.2606941439195133e-03
12;1.1226950580802533e-06;8.8924236672170785e-05;1.5153101588605035e-03;7.3409187290489029e-03
13;2.2819896490747205e-06;1.7881009790932415e-04;2.9210714007555068e-03;6.2739520797545651e-03
14;1.2519607332633550e-06;4.7763674891689815e-04;1.4484504840511945e-03;8.5775448568860581e-03
15;2.3417793019680748e-06;5.7274424881462356e-04;2.6858420656519833e-03;3.6514139633863751e-03
16;1.0529764895957406e-05;8.0336874767170819e-03;2.4276629236960508e-02;5.0419226210158978e-02
17;1.1981615314750107e-06;6.1667205457245210e-04;2.4305092148493297e-03;2.6705020190284988e-03
18;7.5751260169181568e-05;4.7786754447509839e-03;4.4622050455283981e-02;7.5824148581908710e-02
19;9.2246729871539892e-06;4.4720542478213541e-04;1.0622272816869833e-02;1.0682065914903227e-02
20;1.4382231711138947e-04;4.9492438163342900e-03;6.5955699779889021e-02;1.1596704177644038e-01
21;3.7336755474414463e-06;2.4909117914588476e-04;2.9378052381237663e-03;6.4906830940501545e-03
22;1.2272908759640748e-06;4.0566610692629995e-03;3.8411556931727271e-02;2.9659141916536791e-01
23;1.1199062316471935e-05;3.3893070471834432e-04;8.2808505164271382e-03;1.4435471672811322e-02
24;3.3685954801218753e-06;2.9326752953871230e-04;4.0182151622696919e-03;5.6508700260493160e-03
25;4.9383892017133052e-06;1.0702105505967761e-04;3.6740500154584478e-03;6.0985077135534537e-03
26;2.6048243590605124e-06;1.9538194829063938e-04;4.0415133694339123e-03;2.8726404363345746e-02
27;2.8679108159840660e-06;1.7795950923829595e-04;8.4736807025195416e-03;1.0867252973889350e-02
28;7.7143207852683344e-06;6.3686927525923823e-04;1.7756922566450159e-02;3.8197449553699123e-02
29;5.3027519164964307e-06;6.5399563823065722e-04;9.1805288511966447e-03;6.4288028657092725e-03
30;2.4564423214946444e-06;5.1791858149392346e-04;1.0881790253857344e-02;3.1533137465030066e-02
31;5.6008773848943687e-06;1.2724874622963251e-02;3.0719816095723149e-02;1.9951707219791512e-01
32;4.0056178444317125e-06;4.1178470839163920e-05;4.2973580205346975e-03;1.6567592110017819e-03
33;4.3452321441724712e-06;6.1834383362430510e-05;4.2316240856082573e-03;1.7566163231043344e-03
34;4.1739549219075564e-06;8.3889769260101727e-05;3.6572790562108669e-03;1.8846277713881992e-03
35;2.6711014715731462e-06;1.0200650120207516e-04;2.6208732721278672e-03;1.3602874667672585e-03
36;1.2031677143504006e-05;2.1816661537430725e-04;1.3742293947276817e-02;6.5567283709776630e-03
37;1.3687897377306000e-05;6.6411569827583457e-04;1.5407386630755502e-02;9.1331878777040319e-03
38;6.0669088425138457e-06;8.9548555932524574e-05;5.5186192184301600e-03;3.1844134741654106e-03
39;2.6239857151657721e-06;6.9818186574265262e-05;3.7778078091302895e-03;1.0795748757392286e-03
40;3.3533602221535923e-06;4.5970750192616851e-05;4.1479956074546446e-03;1.5624195243813511e-03
