Id;error_L2;error_H1;norm_L2;norm_H1
0;3.6573606076412072e-06;1.8477957332739940e-03;5.8900956738875496e-03;7.4918109346627645e-03
1;3.5549548077794845e-06;7.5413941958620727e-04;5.3370107714713387e-03;5.3049462534441681e-03
2;4.4404671529619853e-07;8.3557431781886504e-04;3.6760144147016710e-03;3.9688896781824518e-03
3;3.3092721765318013e-06;1.7622411856675290e-03;5.7058660618047111e-03;4.9685711310064485e-03
4;3.4296001098804561e-06;2.4366955026782389e-03;6.0412015017164153e-03;4.9251525123754167e-03
5;4.0504024737341800e-07;8.9062242199952114e-04;3.3217974965497519e-03;3.5220600666019284e-03
6;2.0589384601360916e-06;4.9247627351554045e-04;2.3207298697218229e-03;1.2428618738262898e-02
7;1.0636349337039706e-05;8.4261488985666599e-03;2.4733496247983919e-02;4.9468712560159195e-02
8;3.9124389587314647e-06;2.3000510970036715e-04;4.6143308203664994e-03;1.0061161109917855e-02
9;1.9589523755116112e-06;3.5812902874124322e-04;2.4048695807385983e-03;1.3163244858123611e-02
10;8.4205797430500336e-06;2.4158290821455018e-04;8.3619708918439683e-03;1.5764802257672322e-02
11;3.6387374049205835e-06;7.7257689728594549e-04;4.3208241149349218e-03;6.4421556446957566e-03
12;5.5615832154748018e-06;1.2733135110002578e-02;3.0723532598355672e-02;1.9983307560249258e-01
13;1.9501681364047882e-06;9.5760189200265716e-04;4.0159374872821823e-03;4.6313177802603227e-03
14;5.9109194947284934e-06;2.6186943165283465e-04;1.0746635655189369e-02;9.2684604665174281e-03
15;5.7700699572823966e-05;4.7739858681395660e-03;4.5083848726918188e-02;7.9376629710939076e-02
16;6.7522923090355884e-05;3.7008232551082277e-03;5.1143044132392998e-02;9.5967477946936580e-02
17;2.2867519553374378e-06;1.3359797018175327e-04;2.6030550899675668e-03;9.1243646753082878e-03
18;1.4396492376748177e-06;3.7885448953595478e-03;3.8370724859372839e-02;2.9078451049392851e-01
19;2.8652873244576334e-06;2.1348156169778400e-04;7.8586403460918323e-03;2.2350331671691478e-02
20;3.0459199736293614e-06;1.5110907148330513e-04;2.9576416242123819e-03;6.9534269759607397e-03
21;2.6039673431689668e-06;1.9194487579624953e-04;4.0415203867478385e-03;2.8597301234312367e-02
22;4.9605649971260753e-06;2.0291877250642933e-04;1.1407799330906987e-02;2.7173082907585147e-02
23;1.2867653031196476e-06;3.2156355370094889e-04;2.1852841646847854e-03;1.4580117240965472e-02
24;3.6961655907557492e-06;4.3277800157432247e-04;1.0524305779436409e-02;2.7173286614369539e-02
25;2.2359037269679941e-06;8.8248105628944284e-05;7.0312323339897552e-03;9.8847634869407130e-03
26;8.3680131727795127e-06;2.1417707826318369e-04;1.3727248606466687e-02;6.2531300043016901e-03
27;4.0706893795900054e-06;7.3776046237139327e-05;6.8204188897862629e-03;2.5085332788282624e-03
28;2.1367963745624174e-06;2.2188582203787701e-04;4.0653902258651056e-03;4.9615322691148045e-03
29;9.4479350054647081e-06;5.8965639372102749e-04;1.2788509460629831e-02;8.1713169522671276e-03
30;3.9769002353243714e-06;5.0663123424370300e-04;7.7293659783951967e-03;5.7448724597562208e-03
31;3.0257847948054119e-06;8.2759596092757984e-05;5.6182423516864489e-03;1.6633139837427785e-03
32;1.6889479829609136e-06;1.6594345438135163e-04;3.8381903226327851e-03;1.4450428189447090e-03
33;2.1037063893030693e-06;4.8962530824874016e-04;4.2699016139985937e-03;2.8750358207219554e-03
34;8.2300446286565688e-06;1.7414833682329284e-04;8.8614077655448410e-03;5.5405709027698483e-03
35;3.2800976597878239e-06;1.3992725261535943e-04;3.7245467427344569e-03;6.4280749852829201e-03
36;3.1191491164932470e-06;1.4743276504092675e-02;3.0689908996449911e-02;1.9698229346758839e-01
37;4.7649417634226719e-06;1.2581286610734675e-04;6.9340464080290291e-03;2.2796882426426982e-03
38;4.2453672257047848e-05;2.4352619335597943e-03;3.7852138715894004e-02;1.4206261474848025e-01
39;3.3109320913187399e-05;2.0591583617349512e-03;3.8063544399584932e-02;6.0866619815405129e-02
40;3.3900036833974683e-05;4.8458582404906194e-03;3.2738197787094102e-02;7.0832017228385863e-02
41;3.6969351842512870e-06;2.2793228052975963e-03;8.6163289399087510e-03;2.5741956915090340e-02
