VemOrder;Cell2Ds;Dofs;h;errorL2;errorH1;errorInf;normL2;normH1;normInf;nnzA;condA
1;215;184;1.0000000000000000e+00;5.8153007692167281e-02;6.4875676439458085e-01;9.9632054895934630e-02;1.5261587054629384e+00;2.2198524090092744e+00;1.9683262096192651e+00;3668;6.5357150894447029e-14
