Id;error_L2;error_H1;norm_L2;norm_H1
0;3.4741152211916636e-06;2.2632997754214136e-03;5.8830244433317139e-03;6.3519386406311867e-03
1;1.6286079536902653e-06;3.6185159503713171e-04;2.9007537681320721e-03;2.4325309423894803e-03
2;7.1840447686770747e-08;4.6728376216304994e-04;1.8855399623688885e-03;1.9763310577570999e-03
3;1.3328998894824572e-06;6.4365843427392181e-04;3.0082842296797730e-03;2.7949179000298654e-03
4;1.4194154748532071e-06;1.1717930703306245e-03;3.1252765543474514e-03;2.8137002536604409e-03
5;4.2462679153924374e-07;4.3649254906287657e-04;1.9973510688909121e-03;2.2210410207368233e-03
6;1.6204863745028677e-06;1.6010506507180345e-03;3.2416821207187614e-03;2.6856762516845357e-03
7;1.9823453823204959e-07;7.9596841113344682e-04;1.7813610456949508e-03;1.4501777319073132e-03
8;1.3407655081167632e-06;5.6050709988443082e-04;2.2205064359692912e-03;2.5297734669820571e-03
9;1.8181278939086769e-06;1.7864866646246822e-03;3.3510898153333271e-03;2.6201873356493637e-03
10;1.9485907919353844e-06;1.6883886915810386e-03;3.4488058664635724e-03;2.8526425298574529e-03
11;1.7368258023717833e-06;5.5428049637731998e-04;2.3244517777159766e-03;2.8632955064813630e-03
12;1.9583661204385950e-06;2.5864818322430595e-04;2.5203543627621309e-03;4.6007162738173147e-03
13;9.4291297616458439e-07;4.5615223234999128e-04;1.3277447158256941e-03;8.4357613299479248e-03
14;9.0728729992707244e-07;5.4399488489967869e-05;1.3517610730984508e-03;6.2394920541450211e-03
15;1.7894272427150461e-06;1.7270173567957332e-04;2.6102874406595542e-03;5.6394737014342621e-03
16;1.0255409776053982e-06;5.3876341575938335e-04;1.2991465902909595e-03;8.3015069192641008e-03
17;2.0033961836620430e-06;4.3200357881200107e-04;2.4226799462146740e-03;3.5638661555148629e-03
18;1.0281074450231928e-05;7.3200855025811942e-03;2.3547238304721843e-02;5.2780105252769452e-02
19;8.9101578104680947e-07;5.0235081604593486e-04;2.1104090506227609e-03;2.3577332623151955e-03
20;6.4296773034412764e-05;5.7721316883770808e-03;4.4915921706724031e-02;8.1031578905718729e-02
21;7.0441848766855741e-06;3.6100557177433682e-04;1.0700972422291320e-02;1.0926454006658119e-02
22;2.1125659507046127e-04;1.8147491018300752e-02;9.7223034366719335e-02;2.2294066794256187e-01
23;3.7065576060643601e-06;2.7937947337516129e-04;2.9387121169678473e-03;6.4733349251124344e-03
24;1.3142634189842526e-06;3.9350431633622795e-03;3.8394101491925181e-02;2.9410251828853728e-01
25;2.4562372825122752e-06;2.6086658873327161e-04;2.5977486452325492e-03;8.3770500034810978e-03
26;2.7532681628497671e-06;6.5750137667062666e-04;1.1928371410973115e-02;3.5609193180804868e-02
27;4.8216078276288172e-06;1.3316703772968088e-04;3.6774813445771218e-03;6.0436588985989352e-03
28;3.1049441387935944e-06;3.9070447551725124e-04;4.0279756162437362e-03;5.9501672281483224e-03
29;1.0762857661360077e-05;4.0097576513233035e-04;8.2932082562869984e-03;1.4400125681426838e-02
30;2.4800006227058358e-06;1.9440367341745120e-04;4.0463472569757727e-03;2.9052813710960197e-02
31;9.1592996332881686e-06;7.9939833922636997e-04;2.0146447081031353e-02;4.5615750908843664e-02
32;9.2335692231147321e-07;1.0951433782018689e-03;1.9797060996088207e-03;2.4549870632973133e-04
33;2.5188497444163200e-06;1.9049951997847999e-04;8.9891894184954482e-03;1.1330270781893382e-02
34;5.0067388496806025e-07;1.4494867762817435e-04;1.2566849215597123e-03;8.8233981307757805e-03
35;4.8970950088969687e-06;6.8572782730272298e-04;9.6954280418278284e-03;6.5790027035544582e-03
36;6.3415489283628738e-06;1.5062929278645046e-03;1.8196056527770187e-02;4.5631914383047367e-02
37;5.4224192323162112e-06;1.2765018700109447e-02;3.0736944800294777e-02;2.0097533259815464e-01
38;3.5820985834526794e-06;1.4018401736110267e-04;3.8594953422311576e-03;1.1875635473042490e-03
39;3.7574366203732265e-06;1.4155081094383457e-04;3.4164121298192775e-03;1.4096750937913406e-03
40;3.1902452985259327e-06;1.1203465254585271e-04;3.9151363164506405e-03;1.0752114637629334e-03
41;3.3593719314502619e-06;1.1767636147749390e-04;2.6103123814728464e-03;1.3797030140163247e-03
42;4.9877642143377018e-06;9.7837655839492609e-05;3.0251259924603344e-03;1.8390777889790240e-03
43;9.8333936040645353e-06;3.8352365456257784e-04;1.3809730076975779e-02;5.1318739689734825e-03
44;1.3215953724593408e-05;7.9004258486087698e-04;1.5799339455990002e-02;8.4763759472292147e-03
45;5.1759071188952025e-06;6.9982939856612209e-05;4.8539524652378256e-03;2.6179020687891021e-03
46;2.4665954340983757e-06;9.5971959009144388e-05;3.5973315450943729e-03;9.1153965573133604e-04
47;2.9747006244323191e-06;4.9482402451176387e-05;3.6919290251332740e-03;1.2316741629278722e-03
48;2.6013719211193176e-06;1.0052416752077456e-04;3.6375667964289450e-03;9.1494909272829593e-04
49;9.3282271390386706e-07;2.4746348149350659e-04;1.6774171757667987e-03;8.5076831890888412e-04
50;2.9919142856474416e-06;1.5561070038179452e-02;3.0810489100799830e-02;2.0729034357133741e-01
51;3.5114986904989069e-05;1.2675997335908533e-03;1.9228260478148088e-02;1.5448841259886055e-02
52;1.5162305448587884e-04;3.3556167786473285e-03;4.4197142609370459e-02;7.0953201247741363e-02
53;1.5018251680345583e-04;7.1711860443746615e-03;5.0055698509048077e-02;1.0388287967986994e-01
54;7.0802371328715624e-05;2.1600819474013641e-02;3.9864986414526057e-02;4.5395204036760395e-02
55;2.1772879114804236e-05;1.3837689500390696e-03;1.7555876656108634e-02;1.1845995098750037e-02
56;1.0790575065528666e-06;1.2714749675900969e-04;1.6566850108003109e-03;2.1132072505405876e-03
57;5.3474791600811058e-06;3.8765482512100485e-03;1.1557972806976426e-02;2.3854104713115262e-02
58;2.2382891738756073e-05;2.8864502353350579e-04;1.5008649616708322e-02;8.7462895913531895e-03
59;5.2034154720998426e-06;2.4035926554184271e-05;3.7475845407738666e-03;1.6352436338551650e-03
60;3.3838810398345691e-06;2.9629235585433957e-04;2.4144651622534700e-03;3.3946158053590370e-03
