VemOrder;NumCell0Ds;NumCell1Ds;NumCell2Ds;NumDofs;CreateMesh;ComputeGeometricProperties;AssembleSystem;Factorize;Solve
1;190;404;215;184;1.1630000000000000e-03;1.4490000000000000e-03;4.1630000000000000e-03;2.7700000000000001e-04;1.9000000000000001e-05
